label,dataset_path,source_dir,source_path,source_name,score,crop_width,crop_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,original_crop_path,split_group_key,dataset_weight
positive,face_dataset_png/data/positive/luxty_escort/group_047/face_1.png,luxty_escort/group_047,luxty_escort/group_047/g047_p1_photo_139@04-05-2026_21-36-46.jpg,g047_p1_photo_139@04-05-2026_21-36-46.jpg,0.926856518,207,315,148,204,355,519,,luxty_escort/group_047,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_047/face_2.png,luxty_escort/group_047,luxty_escort/group_047/g047_p2_photo_140@04-05-2026_21-36-46.jpg,g047_p2_photo_140@04-05-2026_21-36-46.jpg,0.938018143,201,280,292,111,493,391,,luxty_escort/group_047,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_047/face_3.png,luxty_escort/group_047,luxty_escort/group_047/g047_p3_photo_141@04-05-2026_21-36-46.jpg,g047_p3_photo_141@04-05-2026_21-36-46.jpg,0.739492655,244,356,357,175,601,531,,luxty_escort/group_047,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_048/face_1.png,luxty_escort/group_048,luxty_escort/group_048/g048_p1_photo_142@04-05-2026_21-36-46.jpg,g048_p1_photo_142@04-05-2026_21-36-46.jpg,0.909953296,260,349,233,18,493,367,,luxty_escort/group_048,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_048/face_2.png,luxty_escort/group_048,luxty_escort/group_048/g048_p2_photo_143@04-05-2026_21-36-46.jpg,g048_p2_photo_143@04-05-2026_21-36-46.jpg,0.923538029,261,425,184,46,445,471,,luxty_escort/group_048,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_048/face_3.png,luxty_escort/group_048,luxty_escort/group_048/g048_p3_photo_144@04-05-2026_21-36-46.jpg,g048_p3_photo_144@04-05-2026_21-36-46.jpg,0.936149478,375,474,213,0,588,474,,luxty_escort/group_048,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_049/face_1.png,luxty_escort/group_049,luxty_escort/group_049/g049_p1_photo_145@04-05-2026_21-36-46.jpg,g049_p1_photo_145@04-05-2026_21-36-46.jpg,0.935882151,240,333,255,139,495,472,,luxty_escort/group_049,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_049/face_2.png,luxty_escort/group_049,luxty_escort/group_049/g049_p2_photo_146@04-05-2026_21-36-46.jpg,g049_p2_photo_146@04-05-2026_21-36-46.jpg,0.904013634,128,165,319,140,447,305,,luxty_escort/group_049,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_049/face_3.png,luxty_escort/group_049,luxty_escort/group_049/g049_p3_photo_147@04-05-2026_21-36-46.jpg,g049_p3_photo_147@04-05-2026_21-36-46.jpg,0.874395192,231,251,368,261,599,512,,luxty_escort/group_049,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_050/face_1.png,luxty_escort/group_050,luxty_escort/group_050/g050_p1_photo_148@04-05-2026_21-36-46.jpg,g050_p1_photo_148@04-05-2026_21-36-46.jpg,0.925285101,216,281,227,264,443,545,,luxty_escort/group_050,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_050/face_2.png,luxty_escort/group_050,luxty_escort/group_050/g050_p2_photo_149@04-05-2026_21-36-47.jpg,g050_p2_photo_149@04-05-2026_21-36-47.jpg,0.852105498,100,140,564,473,664,613,,luxty_escort/group_050,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_050/face_3.png,luxty_escort/group_050,luxty_escort/group_050/g050_p3_photo_150@04-05-2026_21-36-47.jpg,g050_p3_photo_150@04-05-2026_21-36-47.jpg,0.907723308,140,201,252,201,392,402,,luxty_escort/group_050,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_052/face_1.png,luxty_escort/group_052,luxty_escort/group_052/g052_p1_photo_154@04-05-2026_21-36-47.jpg,g052_p1_photo_154@04-05-2026_21-36-47.jpg,0.934158862,270,355,299,24,569,379,,luxty_escort/group_052,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_052/face_2.png,luxty_escort/group_052,luxty_escort/group_052/g052_p2_photo_155@04-05-2026_21-36-47.jpg,g052_p2_photo_155@04-05-2026_21-36-47.jpg,0.923454225,138,200,700,51,838,251,,luxty_escort/group_052,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_052/face_3.png,luxty_escort/group_052,luxty_escort/group_052/g052_p3_photo_156@04-05-2026_21-36-47.jpg,g052_p3_photo_156@04-05-2026_21-36-47.jpg,0.924474299,233,309,671,109,904,418,,luxty_escort/group_052,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_053/face_1.png,luxty_escort/group_053,luxty_escort/group_053/g053_p1_photo_157@04-05-2026_21-36-47.jpg,g053_p1_photo_157@04-05-2026_21-36-47.jpg,0.845920146,155,255,127,158,282,413,,luxty_escort/group_053,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_053/face_2.png,luxty_escort/group_053,luxty_escort/group_053/g053_p3_photo_159@04-05-2026_21-36-47.jpg,g053_p3_photo_159@04-05-2026_21-36-47.jpg,0.916525543,121,182,173,189,294,371,,luxty_escort/group_053,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_054/face_1.png,luxty_escort/group_054,luxty_escort/group_054/g054_p1_photo_160@04-05-2026_21-36-47.jpg,g054_p1_photo_160@04-05-2026_21-36-47.jpg,0.914907217,226,325,412,271,638,596,,luxty_escort/group_054,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_054/face_2.png,luxty_escort/group_054,luxty_escort/group_054/g054_p2_photo_161@04-05-2026_21-36-47.jpg,g054_p2_photo_161@04-05-2026_21-36-47.jpg,0.911057532,189,263,217,275,406,538,,luxty_escort/group_054,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_054/face_3.png,luxty_escort/group_054,luxty_escort/group_054/g054_p3_photo_162@04-05-2026_21-36-47.jpg,g054_p3_photo_162@04-05-2026_21-36-47.jpg,0.823084176,299,287,590,897,889,1184,,luxty_escort/group_054,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_055/face_1.png,luxty_escort/group_055,luxty_escort/group_055/g055_p1_photo_163@04-05-2026_21-36-47.jpg,g055_p1_photo_163@04-05-2026_21-36-47.jpg,0.910902560,103,150,213,88,316,238,,luxty_escort/group_055,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_055/face_2.png,luxty_escort/group_055,luxty_escort/group_055/g055_p2_photo_164@04-05-2026_21-36-47.jpg,g055_p2_photo_164@04-05-2026_21-36-47.jpg,0.905569136,116,133,326,161,442,294,,luxty_escort/group_055,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_055/face_3.png,luxty_escort/group_055,luxty_escort/group_055/g055_p3_photo_165@04-05-2026_21-36-47.jpg,g055_p3_photo_165@04-05-2026_21-36-47.jpg,0.793861449,228,265,138,111,366,376,,luxty_escort/group_055,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_056/face_1.png,luxty_escort/group_056,luxty_escort/group_056/g056_p1_photo_166@04-05-2026_21-36-47.jpg,g056_p1_photo_166@04-05-2026_21-36-47.jpg,0.881856322,148,183,268,169,416,352,,luxty_escort/group_056,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_056/face_2.png,luxty_escort/group_056,luxty_escort/group_056/g056_p2_photo_167@04-05-2026_21-36-47.jpg,g056_p2_photo_167@04-05-2026_21-36-47.jpg,0.897653461,183,246,357,433,540,679,,luxty_escort/group_056,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_057/face_1.png,luxty_escort/group_057,luxty_escort/group_057/g057_p1_photo_169@04-05-2026_21-36-47.jpg,g057_p1_photo_169@04-05-2026_21-36-47.jpg,0.939773679,226,301,299,184,525,485,,luxty_escort/group_057,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_057/face_2.png,luxty_escort/group_057,luxty_escort/group_057/g057_p2_photo_170@04-05-2026_21-36-47.jpg,g057_p2_photo_170@04-05-2026_21-36-47.jpg,0.921370685,160,249,236,223,396,472,,luxty_escort/group_057,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_057/face_3.png,luxty_escort/group_057,luxty_escort/group_057/g057_p3_photo_171@04-05-2026_21-36-47.jpg,g057_p3_photo_171@04-05-2026_21-36-47.jpg,0.919628263,138,213,366,105,504,318,,luxty_escort/group_057,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_060/face_1.png,luxty_escort/group_060,luxty_escort/group_060/g060_p1_photo_178@04-05-2026_21-36-47.jpg,g060_p1_photo_178@04-05-2026_21-36-47.jpg,0.949473083,160,232,236,252,396,484,,luxty_escort/group_060,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_060/face_2.png,luxty_escort/group_060,luxty_escort/group_060/g060_p2_photo_179@04-05-2026_21-36-47.jpg,g060_p2_photo_179@04-05-2026_21-36-47.jpg,0.939503610,223,300,394,397,617,697,,luxty_escort/group_060,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_060/face_3.png,luxty_escort/group_060,luxty_escort/group_060/g060_p3_photo_180@04-05-2026_21-36-47.jpg,g060_p3_photo_180@04-05-2026_21-36-47.jpg,0.928362310,191,263,339,247,530,510,,luxty_escort/group_060,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_061/face_1.png,luxty_escort/group_061,luxty_escort/group_061/g061_p1_photo_181@04-05-2026_21-36-47.jpg,g061_p1_photo_181@04-05-2026_21-36-47.jpg,0.908246994,157,199,326,252,483,451,,luxty_escort/group_061,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_061/face_2.png,luxty_escort/group_061,luxty_escort/group_061/g061_p2_photo_182@04-05-2026_21-36-47.jpg,g061_p2_photo_182@04-05-2026_21-36-47.jpg,0.931380212,272,377,306,71,578,448,,luxty_escort/group_061,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_061/face_3.png,luxty_escort/group_061,luxty_escort/group_061/g061_p3_photo_183@04-05-2026_21-36-47.jpg,g061_p3_photo_183@04-05-2026_21-36-47.jpg,0.685454249,107,120,395,120,502,240,,luxty_escort/group_061,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_062/face_1.png,luxty_escort/group_062,luxty_escort/group_062/g062_p1_photo_184@04-05-2026_21-36-47.jpg,g062_p1_photo_184@04-05-2026_21-36-47.jpg,0.925271034,173,220,380,262,553,482,,luxty_escort/group_062,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_062/face_2.png,luxty_escort/group_062,luxty_escort/group_062/g062_p2_photo_185@04-05-2026_21-36-47.jpg,g062_p2_photo_185@04-05-2026_21-36-47.jpg,0.902425945,190,253,261,223,451,476,,luxty_escort/group_062,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_062/face_3.png,luxty_escort/group_062,luxty_escort/group_062/g062_p3_photo_186@04-05-2026_21-36-47.jpg,g062_p3_photo_186@04-05-2026_21-36-47.jpg,0.925425470,197,297,300,170,497,467,,luxty_escort/group_062,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_063/face_1.png,luxty_escort/group_063,luxty_escort/group_063/g063_p1_photo_187@04-05-2026_21-36-47.jpg,g063_p1_photo_187@04-05-2026_21-36-47.jpg,0.942792833,283,429,296,350,579,779,,luxty_escort/group_063,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_063/face_2.png,luxty_escort/group_063,luxty_escort/group_063/g063_p2_photo_188@04-05-2026_21-36-47.jpg,g063_p2_photo_188@04-05-2026_21-36-47.jpg,0.916128397,101,179,289,343,390,522,,luxty_escort/group_063,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_063/face_3.png,luxty_escort/group_063,luxty_escort/group_063/g063_p3_photo_189@04-05-2026_21-36-47.jpg,g063_p3_photo_189@04-05-2026_21-36-47.jpg,0.910032392,194,304,318,280,512,584,,luxty_escort/group_063,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_066/face_1.png,luxty_escort/group_066,luxty_escort/group_066/g066_p1_photo_196@04-05-2026_21-36-47.jpg,g066_p1_photo_196@04-05-2026_21-36-47.jpg,0.892847240,109,181,292,123,401,304,,luxty_escort/group_066,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_066/face_2.png,luxty_escort/group_066,luxty_escort/group_066/g066_p2_photo_197@04-05-2026_21-36-47.jpg,g066_p2_photo_197@04-05-2026_21-36-47.jpg,0.929926693,134,192,244,283,378,475,,luxty_escort/group_066,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_067/face_1.png,luxty_escort/group_067,luxty_escort/group_067/g067_p1_photo_199@04-05-2026_21-38-31.jpg,g067_p1_photo_199@04-05-2026_21-38-31.jpg,0.909900725,136,167,310,300,446,467,,luxty_escort/group_067,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_067/face_2.png,luxty_escort/group_067,luxty_escort/group_067/g067_p2_photo_200@04-05-2026_21-38-31.jpg,g067_p2_photo_200@04-05-2026_21-38-31.jpg,0.672656715,104,153,322,176,426,329,,luxty_escort/group_067,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_069/face_1.png,luxty_escort/group_069,luxty_escort/group_069/g069_p1_photo_205@04-05-2026_21-38-31.jpg,g069_p1_photo_205@04-05-2026_21-38-31.jpg,0.899860024,170,230,287,130,457,360,,luxty_escort/group_069,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_069/face_2.png,luxty_escort/group_069,luxty_escort/group_069/g069_p2_photo_206@04-05-2026_21-38-31.jpg,g069_p2_photo_206@04-05-2026_21-38-31.jpg,0.866835177,86,110,274,237,360,347,,luxty_escort/group_069,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_069/face_3.png,luxty_escort/group_069,luxty_escort/group_069/g069_p3_photo_207@04-05-2026_21-38-31.jpg,g069_p3_photo_207@04-05-2026_21-38-31.jpg,0.919577360,139,184,291,162,430,346,,luxty_escort/group_069,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_070/face_1.png,luxty_escort/group_070,luxty_escort/group_070/g070_p1_photo_208@04-05-2026_21-38-31.jpg,g070_p1_photo_208@04-05-2026_21-38-31.jpg,0.938015103,107,151,172,515,279,666,,luxty_escort/group_070,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_070/face_2.png,luxty_escort/group_070,luxty_escort/group_070/g070_p2_photo_209@04-05-2026_21-38-31.jpg,g070_p2_photo_209@04-05-2026_21-38-31.jpg,0.824271321,156,209,442,374,598,583,,luxty_escort/group_070,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_071/face_1.png,luxty_escort/group_071,luxty_escort/group_071/g071_p1_photo_211@04-05-2026_21-38-31.jpg,g071_p1_photo_211@04-05-2026_21-38-31.jpg,0.898923635,155,229,279,211,434,440,,luxty_escort/group_071,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_071/face_2.png,luxty_escort/group_071,luxty_escort/group_071/g071_p2_photo_212@04-05-2026_21-38-31.jpg,g071_p2_photo_212@04-05-2026_21-38-31.jpg,0.920084119,500,769,191,0,691,769,,luxty_escort/group_071,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_071/face_3.png,luxty_escort/group_071,luxty_escort/group_071/g071_p3_photo_213@04-05-2026_21-38-31.jpg,g071_p3_photo_213@04-05-2026_21-38-31.jpg,0.933875859,197,264,273,75,470,339,,luxty_escort/group_071,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_072/face_1.png,luxty_escort/group_072,luxty_escort/group_072/g072_p1_photo_214@04-05-2026_21-38-31.jpg,g072_p1_photo_214@04-05-2026_21-38-31.jpg,0.887640297,127,197,288,254,415,451,,luxty_escort/group_072,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_072/face_2.png,luxty_escort/group_072,luxty_escort/group_072/g072_p2_photo_215@04-05-2026_21-38-31.jpg,g072_p2_photo_215@04-05-2026_21-38-31.jpg,0.941033661,181,316,408,173,589,489,,luxty_escort/group_072,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_072/face_3.png,luxty_escort/group_072,luxty_escort/group_072/g072_p3_photo_216@04-05-2026_21-38-31.jpg,g072_p3_photo_216@04-05-2026_21-38-31.jpg,0.918089151,220,308,357,146,577,454,,luxty_escort/group_072,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_073/face_1.png,luxty_escort/group_073,luxty_escort/group_073/g073_p2_photo_218@04-05-2026_21-38-31.jpg,g073_p2_photo_218@04-05-2026_21-38-31.jpg,0.817205071,205,192,110,636,315,828,,luxty_escort/group_073,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_073/face_2.png,luxty_escort/group_073,luxty_escort/group_073/g073_p3_photo_219@04-05-2026_21-38-31.jpg,g073_p3_photo_219@04-05-2026_21-38-31.jpg,0.846769154,127,173,533,421,660,594,,luxty_escort/group_073,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_074/face_1.png,luxty_escort/group_074,luxty_escort/group_074/g074_p1_photo_220@04-05-2026_21-38-31.jpg,g074_p1_photo_220@04-05-2026_21-38-31.jpg,0.926793575,152,173,377,364,529,537,,luxty_escort/group_074,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_074/face_2.png,luxty_escort/group_074,luxty_escort/group_074/g074_p2_photo_221@04-05-2026_21-38-31.jpg,g074_p2_photo_221@04-05-2026_21-38-31.jpg,0.941615045,175,254,188,145,363,399,,luxty_escort/group_074,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_074/face_3.png,luxty_escort/group_074,luxty_escort/group_074/g074_p3_photo_222@04-05-2026_21-38-31.jpg,g074_p3_photo_222@04-05-2026_21-38-31.jpg,0.914909959,131,180,230,388,361,568,,luxty_escort/group_074,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_076/face_1.png,luxty_escort/group_076,luxty_escort/group_076/g076_p1_photo_226@04-05-2026_21-38-31.jpg,g076_p1_photo_226@04-05-2026_21-38-31.jpg,0.936392188,157,207,314,93,471,300,,luxty_escort/group_076,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_076/face_2.png,luxty_escort/group_076,luxty_escort/group_076/g076_p2_photo_227@04-05-2026_21-38-31.jpg,g076_p2_photo_227@04-05-2026_21-38-31.jpg,0.923143208,191,250,250,42,441,292,,luxty_escort/group_076,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_076/face_3.png,luxty_escort/group_076,luxty_escort/group_076/g076_p3_photo_228@04-05-2026_21-38-31.jpg,g076_p3_photo_228@04-05-2026_21-38-31.jpg,0.882479787,116,142,242,138,358,280,,luxty_escort/group_076,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_077/face_1.png,luxty_escort/group_077,luxty_escort/group_077/g077_p1_photo_229@04-05-2026_21-38-31.jpg,g077_p1_photo_229@04-05-2026_21-38-31.jpg,0.932367325,523,742,330,143,853,885,,luxty_escort/group_077,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_077/face_2.png,luxty_escort/group_077,luxty_escort/group_077/g077_p2_photo_230@04-05-2026_21-38-31.jpg,g077_p2_photo_230@04-05-2026_21-38-31.jpg,0.931444466,176,232,342,191,518,423,,luxty_escort/group_077,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_077/face_3.png,luxty_escort/group_077,luxty_escort/group_077/g077_p3_photo_231@04-05-2026_21-38-31.jpg,g077_p3_photo_231@04-05-2026_21-38-31.jpg,0.896644711,118,172,242,215,360,387,,luxty_escort/group_077,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_078/face_1.png,luxty_escort/group_078,luxty_escort/group_078/g078_p1_photo_232@04-05-2026_21-38-31.jpg,g078_p1_photo_232@04-05-2026_21-38-31.jpg,0.778073311,172,275,353,130,525,405,,luxty_escort/group_078,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_078/face_2.png,luxty_escort/group_078,luxty_escort/group_078/g078_p2_photo_233@04-05-2026_21-38-31.jpg,g078_p2_photo_233@04-05-2026_21-38-31.jpg,0.943233132,226,291,387,219,613,510,,luxty_escort/group_078,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_078/face_3.png,luxty_escort/group_078,luxty_escort/group_078/g078_p3_photo_234@04-05-2026_21-38-31.jpg,g078_p3_photo_234@04-05-2026_21-38-31.jpg,0.926176310,212,325,317,176,529,501,,luxty_escort/group_078,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_079/face_1.png,luxty_escort/group_079,luxty_escort/group_079/g079_p1_photo_235@04-05-2026_21-38-31.jpg,g079_p1_photo_235@04-05-2026_21-38-31.jpg,0.940503001,210,262,316,426,526,688,,luxty_escort/group_079,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_079/face_2.png,luxty_escort/group_079,luxty_escort/group_079/g079_p2_photo_236@04-05-2026_21-38-31.jpg,g079_p2_photo_236@04-05-2026_21-38-31.jpg,0.915649593,150,195,174,221,324,416,,luxty_escort/group_079,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_079/face_3.png,luxty_escort/group_079,luxty_escort/group_079/g079_p3_photo_237@04-05-2026_21-38-31.jpg,g079_p3_photo_237@04-05-2026_21-38-31.jpg,0.933179140,74,95,243,387,317,482,,luxty_escort/group_079,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_080/face_1.png,luxty_escort/group_080,luxty_escort/group_080/g080_p1_photo_238@04-05-2026_21-38-31.jpg,g080_p1_photo_238@04-05-2026_21-38-31.jpg,0.942530751,186,258,173,122,359,380,,luxty_escort/group_080,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_080/face_2.png,luxty_escort/group_080,luxty_escort/group_080/g080_p2_photo_239@04-05-2026_21-38-31.jpg,g080_p2_photo_239@04-05-2026_21-38-31.jpg,0.914803624,233,306,298,315,531,621,,luxty_escort/group_080,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_080/face_3.png,luxty_escort/group_080,luxty_escort/group_080/g080_p3_photo_240@04-05-2026_21-38-32.jpg,g080_p3_photo_240@04-05-2026_21-38-32.jpg,0.884654105,161,254,305,327,466,581,,luxty_escort/group_080,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_081/face_1.png,luxty_escort/group_081,luxty_escort/group_081/g081_p1_photo_241@04-05-2026_21-38-32.jpg,g081_p1_photo_241@04-05-2026_21-38-32.jpg,0.921876669,274,415,188,165,462,580,,luxty_escort/group_081,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_081/face_2.png,luxty_escort/group_081,luxty_escort/group_081/g081_p2_photo_242@04-05-2026_21-38-32.jpg,g081_p2_photo_242@04-05-2026_21-38-32.jpg,0.888237298,326,490,294,163,620,653,,luxty_escort/group_081,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_081/face_3.png,luxty_escort/group_081,luxty_escort/group_081/g081_p3_photo_243@04-05-2026_21-38-32.jpg,g081_p3_photo_243@04-05-2026_21-38-32.jpg,0.864895940,143,229,227,201,370,430,,luxty_escort/group_081,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_082/face_1.png,luxty_escort/group_082,luxty_escort/group_082/g082_p1_photo_244@04-05-2026_21-38-32.jpg,g082_p1_photo_244@04-05-2026_21-38-32.jpg,0.925645769,164,210,304,75,468,285,,luxty_escort/group_082,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_082/face_2.png,luxty_escort/group_082,luxty_escort/group_082/g082_p2_photo_245@04-05-2026_21-38-32.jpg,g082_p2_photo_245@04-05-2026_21-38-32.jpg,0.918367028,150,217,280,74,430,291,,luxty_escort/group_082,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_082/face_3.png,luxty_escort/group_082,luxty_escort/group_082/g082_p3_photo_246@04-05-2026_21-38-32.jpg,g082_p3_photo_246@04-05-2026_21-38-32.jpg,0.923622727,137,198,333,42,470,240,,luxty_escort/group_082,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_083/face_1.png,luxty_escort/group_083,luxty_escort/group_083/g083_p1_photo_247@04-05-2026_21-38-32.jpg,g083_p1_photo_247@04-05-2026_21-38-32.jpg,0.915081084,209,392,242,27,451,419,,luxty_escort/group_083,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_083/face_2.png,luxty_escort/group_083,luxty_escort/group_083/g083_p2_photo_248@04-05-2026_21-38-32.jpg,g083_p2_photo_248@04-05-2026_21-38-32.jpg,0.878304064,97,122,93,238,190,360,,luxty_escort/group_083,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_083/face_3.png,luxty_escort/group_083,luxty_escort/group_083/g083_p3_photo_249@04-05-2026_21-38-32.jpg,g083_p3_photo_249@04-05-2026_21-38-32.jpg,0.900537074,174,283,326,258,500,541,,luxty_escort/group_083,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_084/face_1.png,luxty_escort/group_084,luxty_escort/group_084/g084_p1_photo_250@04-05-2026_21-38-32.jpg,g084_p1_photo_250@04-05-2026_21-38-32.jpg,0.902195811,169,226,338,287,507,513,,luxty_escort/group_084,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_084/face_2.png,luxty_escort/group_084,luxty_escort/group_084/g084_p2_photo_251@04-05-2026_21-38-32.jpg,g084_p2_photo_251@04-05-2026_21-38-32.jpg,0.887289464,163,220,254,238,417,458,,luxty_escort/group_084,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_085/face_1.png,luxty_escort/group_085,luxty_escort/group_085/g085_p1_photo_253@04-05-2026_21-38-32.jpg,g085_p1_photo_253@04-05-2026_21-38-32.jpg,0.946829200,345,447,225,165,570,612,,luxty_escort/group_085,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_085/face_2.png,luxty_escort/group_085,luxty_escort/group_085/g085_p2_photo_254@04-05-2026_21-38-32.jpg,g085_p2_photo_254@04-05-2026_21-38-32.jpg,0.841211796,170,190,326,219,496,409,,luxty_escort/group_085,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_085/face_3.png,luxty_escort/group_085,luxty_escort/group_085/g085_p3_photo_255@04-05-2026_21-38-32.jpg,g085_p3_photo_255@04-05-2026_21-38-32.jpg,0.948861182,215,283,294,192,509,475,,luxty_escort/group_085,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_086/face_1.png,luxty_escort/group_086,luxty_escort/group_086/g086_p1_photo_256@04-05-2026_21-38-32.jpg,g086_p1_photo_256@04-05-2026_21-38-32.jpg,0.893443942,178,224,595,396,773,620,,luxty_escort/group_086,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_086/face_2.png,luxty_escort/group_086,luxty_escort/group_086/g086_p2_photo_257@04-05-2026_21-38-32.jpg,g086_p2_photo_257@04-05-2026_21-38-32.jpg,0.942360401,195,269,420,128,615,397,,luxty_escort/group_086,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_086/face_3.png,luxty_escort/group_086,luxty_escort/group_086/g086_p3_photo_258@04-05-2026_21-38-32.jpg,g086_p3_photo_258@04-05-2026_21-38-32.jpg,0.905582786,133,200,677,541,810,741,,luxty_escort/group_086,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_087/face_1.png,luxty_escort/group_087,luxty_escort/group_087/g087_p1_photo_259@04-05-2026_21-38-32.jpg,g087_p1_photo_259@04-05-2026_21-38-32.jpg,0.927253664,117,147,296,115,413,262,,luxty_escort/group_087,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_087/face_2.png,luxty_escort/group_087,luxty_escort/group_087/g087_p2_photo_260@04-05-2026_21-38-32.jpg,g087_p2_photo_260@04-05-2026_21-38-32.jpg,0.926906228,176,242,268,174,444,416,,luxty_escort/group_087,1.0
positive,face_dataset_png/data/positive/luxty_escort/group_087/face_3.png,luxty_escort/group_087,luxty_escort/group_087/g087_p3_photo_261@04-05-2026_21-38-32.jpg,g087_p3_photo_261@04-05-2026_21-38-32.jpg,0.889922440,159,212,101,173,260,385,,luxty_escort/group_087,1.0
