rank,score,source_path,source_dir,source_name,face_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_width,crop_height,size_bucket,image_width,image_height,crop_path
857,0.9169283509254456,vk_user_photos/405023164/avatar.jpg,vk_user_photos/405023164,avatar.jpg,0,49,0,490,539,441,539,at_least_48,600,600,vk_face_scores/crops/vk_user_photos__405023164__avatar__face_00__score_0.9169.jpg
858,0.9169442653656006,vk_user_photos/178870268/previous_avatar.jpg,vk_user_photos/178870268,previous_avatar.jpg,0,231,350,567,730,336,380,at_least_48,1000,1500,vk_face_scores/crops/vk_user_photos__178870268__previous_avatar__face_00__score_0.9169.jpg
859,0.9169586896896362,vk_user_photos/339606329/avatar.jpg,vk_user_photos/339606329,avatar.jpg,0,256,86,625,554,369,468,at_least_48,640,640,vk_face_scores/crops/vk_user_photos__339606329__avatar__face_00__score_0.9170.jpg
860,0.9170191884040833,vk_user_photos/26554563/avatar.jpg,vk_user_photos/26554563,avatar.jpg,0,105,122,373,566,268,444,at_least_48,864,864,vk_face_scores/crops/vk_user_photos__26554563__avatar__face_00__score_0.9170.jpg
861,0.9170681834220886,vk_user_photos/818629874/avatar.jpg,vk_user_photos/818629874,avatar.jpg,0,389,593,902,1288,513,695,at_least_48,2048,2560,vk_face_scores/crops/vk_user_photos__818629874__avatar__face_00__score_0.9171.jpg
862,0.9171750545501709,vk_user_photos/340302756/previous_avatar.jpg,vk_user_photos/340302756,previous_avatar.jpg,0,47,70,570,676,523,606,at_least_48,843,1080,vk_face_scores/crops/vk_user_photos__340302756__previous_avatar__face_00__score_0.9172.jpg
863,0.9173493385314941,vk_user_photos/50447568/previous_avatar.jpg,vk_user_photos/50447568,previous_avatar.jpg,0,662,368,1112,1086,450,718,at_least_48,1708,2560,vk_face_scores/crops/vk_user_photos__50447568__previous_avatar__face_00__score_0.9173.jpg
864,0.9173679947853088,vk_user_photos/682742376/previous_avatar.jpg,vk_user_photos/682742376,previous_avatar.jpg,0,243,185,726,764,483,579,at_least_48,1080,1349,vk_face_scores/crops/vk_user_photos__682742376__previous_avatar__face_00__score_0.9174.jpg
865,0.9174652695655823,vk_user_photos/835187755/avatar.jpg,vk_user_photos/835187755,avatar.jpg,0,178,76,437,391,259,315,at_least_48,853,1280,vk_face_scores/crops/vk_user_photos__835187755__avatar__face_00__score_0.9175.jpg
866,0.9175035357475281,vk_user_photos/340139716/avatar.jpg,vk_user_photos/340139716,avatar.jpg,0,445,372,599,560,154,188,at_least_48,1080,1350,vk_face_scores/crops/vk_user_photos__340139716__avatar__face_00__score_0.9175.jpg
867,0.917603611946106,vk_user_photos/509011144/previous_avatar.jpg,vk_user_photos/509011144,previous_avatar.jpg,0,102,44,586,717,484,673,at_least_48,691,790,vk_face_scores/crops/vk_user_photos__509011144__previous_avatar__face_00__score_0.9176.jpg
868,0.9176106452941895,vk_user_photos/802055009/previous_avatar.jpg,vk_user_photos/802055009,previous_avatar.jpg,0,348,94,594,455,246,361,at_least_48,1080,1196,vk_face_scores/crops/vk_user_photos__802055009__previous_avatar__face_00__score_0.9176.jpg
869,0.9176746010780334,vk_user_photos/174282649/previous_avatar.jpg,vk_user_photos/174282649,previous_avatar.jpg,0,254,46,502,340,248,294,at_least_48,600,600,vk_face_scores/crops/vk_user_photos__174282649__previous_avatar__face_00__score_0.9177.jpg
870,0.9176773428916931,vk_user_photos/732511406/avatar.jpg,vk_user_photos/732511406,avatar.jpg,0,154,129,318,338,164,209,at_least_48,720,720,vk_face_scores/crops/vk_user_photos__732511406__avatar__face_00__score_0.9177.jpg
871,0.9176918864250183,vk_user_photos/306842535/previous_avatar.jpg,vk_user_photos/306842535,previous_avatar.jpg,0,630,439,751,643,121,204,at_least_48,972,1303,vk_face_scores/crops/vk_user_photos__306842535__previous_avatar__face_00__score_0.9177.jpg
872,0.9177665114402771,vk_user_photos/652742352/avatar.jpg,vk_user_photos/652742352,avatar.jpg,0,198,287,486,704,288,417,at_least_48,720,1280,vk_face_scores/crops/vk_user_photos__652742352__avatar__face_00__score_0.9178.jpg
873,0.9178420901298523,vk_user_photos/510069518/previous_avatar.jpg,vk_user_photos/510069518,previous_avatar.jpg,0,256,21,618,438,362,417,at_least_48,720,722,vk_face_scores/crops/vk_user_photos__510069518__previous_avatar__face_00__score_0.9178.jpg
874,0.9179536700248718,vk_user_photos/708736939/previous_avatar.jpg,vk_user_photos/708736939,previous_avatar.jpg,0,354,304,493,496,139,192,at_least_48,960,1280,vk_face_scores/crops/vk_user_photos__708736939__previous_avatar__face_00__score_0.9180.jpg
875,0.917998731136322,vk_user_photos/539107979/previous_avatar.jpg,vk_user_photos/539107979,previous_avatar.jpg,0,648,243,941,582,293,339,at_least_48,1280,1600,vk_face_scores/crops/vk_user_photos__539107979__previous_avatar__face_00__score_0.9180.jpg
876,0.9180174469947815,vk_user_photos/124340286/avatar.jpg,vk_user_photos/124340286,avatar.jpg,0,234,147,578,624,344,477,at_least_48,972,1458,vk_face_scores/crops/vk_user_photos__124340286__avatar__face_00__score_0.9180.jpg
877,0.918022632598877,vk_user_photos/184826239/avatar.jpg,vk_user_photos/184826239,avatar.jpg,0,325,149,555,472,230,323,at_least_48,1080,1350,vk_face_scores/crops/vk_user_photos__184826239__avatar__face_00__score_0.9180.jpg
878,0.918169379234314,vk_user_photos/605161756/avatar.jpg,vk_user_photos/605161756,avatar.jpg,0,736,518,832,670,96,152,at_least_48,1404,2105,vk_face_scores/crops/vk_user_photos__605161756__avatar__face_00__score_0.9182.jpg
879,0.9183045029640198,vk_user_photos/44652859/avatar.jpg,vk_user_photos/44652859,avatar.jpg,0,600,712,720,871,120,159,at_least_48,1234,1852,vk_face_scores/crops/vk_user_photos__44652859__avatar__face_00__score_0.9183.jpg
880,0.9183729290962219,vk_user_photos/623711761/avatar.jpg,vk_user_photos/623711761,avatar.jpg,0,603,248,827,583,224,335,at_least_48,1440,1680,vk_face_scores/crops/vk_user_photos__623711761__avatar__face_00__score_0.9184.jpg
881,0.91841721534729,vk_user_photos/704228000/avatar.jpg,vk_user_photos/704228000,avatar.jpg,0,193,366,584,859,391,493,at_least_48,1024,1280,vk_face_scores/crops/vk_user_photos__704228000__avatar__face_00__score_0.9184.jpg
882,0.9184803366661072,vk_user_photos/847938925/avatar.jpg,vk_user_photos/847938925,avatar.jpg,0,204,202,690,922,486,720,at_least_48,960,1280,vk_face_scores/crops/vk_user_photos__847938925__avatar__face_00__score_0.9185.jpg
883,0.918529748916626,vk_user_photos/860637222/previous_avatar.jpg,vk_user_photos/860637222,previous_avatar.jpg,0,474,0,719,276,245,276,at_least_48,1080,1349,vk_face_scores/crops/vk_user_photos__860637222__previous_avatar__face_00__score_0.9185.jpg
884,0.9185422658920288,vk_user_photos/184826239/previous_avatar.jpg,vk_user_photos/184826239,previous_avatar.jpg,0,450,434,601,644,151,210,at_least_48,1080,1350,vk_face_scores/crops/vk_user_photos__184826239__previous_avatar__face_00__score_0.9185.jpg
885,0.9185571670532227,vk_user_photos/585290865/avatar.jpg,vk_user_photos/585290865,avatar.jpg,0,326,282,498,499,172,217,at_least_48,1048,1280,vk_face_scores/crops/vk_user_photos__585290865__avatar__face_00__score_0.9186.jpg
886,0.9187020659446716,vk_user_photos/465457465/avatar.jpg,vk_user_photos/465457465,avatar.jpg,0,187,82,493,507,306,425,at_least_48,600,800,vk_face_scores/crops/vk_user_photos__465457465__avatar__face_00__score_0.9187.jpg
887,0.9188555479049683,vk_user_photos/647105286/previous_avatar.jpg,vk_user_photos/647105286,previous_avatar.jpg,0,298,121,635,575,337,454,at_least_48,893,1065,vk_face_scores/crops/vk_user_photos__647105286__previous_avatar__face_00__score_0.9189.jpg
888,0.9189474582672119,vk_user_photos/709960347/avatar.jpg,vk_user_photos/709960347,avatar.jpg,0,627,301,815,575,188,274,at_least_48,1620,2160,vk_face_scores/crops/vk_user_photos__709960347__avatar__face_00__score_0.9189.jpg
889,0.9189488291740417,vk_user_photos/848497863/previous_avatar.jpg,vk_user_photos/848497863,previous_avatar.jpg,0,261,69,766,698,505,629,at_least_48,1080,1080,vk_face_scores/crops/vk_user_photos__848497863__previous_avatar__face_00__score_0.9189.jpg
890,0.918953001499176,vk_user_photos/833026774/previous_avatar.jpg,vk_user_photos/833026774,previous_avatar.jpg,0,329,178,736,747,407,569,at_least_48,1080,1350,vk_face_scores/crops/vk_user_photos__833026774__previous_avatar__face_00__score_0.9190.jpg
891,0.9189822673797607,vk_user_photos/328375260/avatar.jpg,vk_user_photos/328375260,avatar.jpg,0,503,137,648,329,145,192,at_least_48,1444,1624,vk_face_scores/crops/vk_user_photos__328375260__avatar__face_00__score_0.9190.jpg
892,0.9190092086791992,vk_user_photos/277798315/previous_avatar.jpg,vk_user_photos/277798315,previous_avatar.jpg,0,804,538,1145,1027,341,489,at_least_48,1915,1913,vk_face_scores/crops/vk_user_photos__277798315__previous_avatar__face_00__score_0.9190.jpg
893,0.9190381169319153,vk_user_photos/274004171/avatar.jpg,vk_user_photos/274004171,avatar.jpg,0,409,259,731,686,322,427,at_least_48,1080,1349,vk_face_scores/crops/vk_user_photos__274004171__avatar__face_00__score_0.9190.jpg
894,0.9190662503242493,vk_user_photos/385205627/previous_avatar.jpg,vk_user_photos/385205627,previous_avatar.jpg,0,474,61,922,697,448,636,at_least_48,1280,960,vk_face_scores/crops/vk_user_photos__385205627__previous_avatar__face_00__score_0.9191.jpg
895,0.9190672636032104,vk_user_photos/358591834/previous_avatar.jpg,vk_user_photos/358591834,previous_avatar.jpg,0,200,179,619,715,419,536,at_least_48,720,1280,vk_face_scores/crops/vk_user_photos__358591834__previous_avatar__face_00__score_0.9191.jpg
896,0.9190787672996521,vk_user_photos/177038510/previous_avatar.jpg,vk_user_photos/177038510,previous_avatar.jpg,0,598,183,982,728,384,545,at_least_48,1706,2560,vk_face_scores/crops/vk_user_photos__177038510__previous_avatar__face_00__score_0.9191.jpg
897,0.9192832708358765,vk_user_photos/606398707/previous_avatar.jpg,vk_user_photos/606398707,previous_avatar.jpg,0,148,205,512,743,364,538,at_least_48,768,1344,vk_face_scores/crops/vk_user_photos__606398707__previous_avatar__face_00__score_0.9193.jpg
898,0.919288158416748,vk_user_photos/552758043/previous_avatar.jpg,vk_user_photos/552758043,previous_avatar.jpg,0,505,447,585,551,80,104,at_least_48,960,1280,vk_face_scores/crops/vk_user_photos__552758043__previous_avatar__face_00__score_0.9193.jpg
899,0.9194076061248779,vk_user_photos/791943219/avatar.jpg,vk_user_photos/791943219,avatar.jpg,0,458,202,761,612,303,410,at_least_48,1111,1280,vk_face_scores/crops/vk_user_photos__791943219__avatar__face_00__score_0.9194.jpg
900,0.9194173216819763,vk_user_photos/472936097/avatar.jpg,vk_user_photos/472936097,avatar.jpg,0,418,181,776,638,358,457,at_least_48,863,1280,vk_face_scores/crops/vk_user_photos__472936097__avatar__face_00__score_0.9194.jpg
901,0.9194590449333191,vk_user_photos/4147009/avatar.jpg,vk_user_photos/4147009,avatar.jpg,0,1061,332,1433,818,372,486,at_least_48,2560,1716,vk_face_scores/crops/vk_user_photos__4147009__avatar__face_00__score_0.9195.jpg
902,0.9195043444633484,vk_user_photos/723038076/previous_avatar.jpg,vk_user_photos/723038076,previous_avatar.jpg,0,456,252,632,477,176,225,at_least_48,1024,1280,vk_face_scores/crops/vk_user_photos__723038076__previous_avatar__face_00__score_0.9195.jpg
903,0.9195140600204468,vk_user_photos/237642629/previous_avatar.jpg,vk_user_photos/237642629,previous_avatar.jpg,0,756,858,871,1041,115,183,at_least_48,1620,2160,vk_face_scores/crops/vk_user_photos__237642629__previous_avatar__face_00__score_0.9195.jpg
904,0.9196506142616272,vk_user_photos/844314037/avatar.jpg,vk_user_photos/844314037,avatar.jpg,0,138,142,295,346,157,204,at_least_48,640,800,vk_face_scores/crops/vk_user_photos__844314037__avatar__face_00__score_0.9197.jpg
905,0.9196704030036926,vk_user_photos/622127995/previous_avatar.jpg,vk_user_photos/622127995,previous_avatar.jpg,0,175,57,364,271,189,214,at_least_48,500,700,vk_face_scores/crops/vk_user_photos__622127995__previous_avatar__face_00__score_0.9197.jpg
906,0.9196863770484924,vk_user_photos/795238260/avatar.jpg,vk_user_photos/795238260,avatar.jpg,0,838,421,1286,997,448,576,at_least_48,2049,2560,vk_face_scores/crops/vk_user_photos__795238260__avatar__face_00__score_0.9197.jpg
907,0.9196896553039551,vk_user_photos/501207462/previous_avatar.jpg,vk_user_photos/501207462,previous_avatar.jpg,0,587,451,941,942,354,491,at_least_48,2160,2160,vk_face_scores/crops/vk_user_photos__501207462__previous_avatar__face_00__score_0.9197.jpg
908,0.9196932911872864,vk_user_photos/668062987/avatar.jpg,vk_user_photos/668062987,avatar.jpg,0,371,378,631,706,260,328,at_least_48,1080,1350,vk_face_scores/crops/vk_user_photos__668062987__avatar__face_00__score_0.9197.jpg
909,0.9197326898574829,vk_user_photos/554877593/avatar.jpg,vk_user_photos/554877593,avatar.jpg,0,385,243,590,558,205,315,at_least_48,1080,1290,vk_face_scores/crops/vk_user_photos__554877593__avatar__face_00__score_0.9197.jpg
910,0.91974937915802,vk_user_photos/834919566/previous_avatar.jpg,vk_user_photos/834919566,previous_avatar.jpg,0,420,144,675,504,255,360,at_least_48,860,1114,vk_face_scores/crops/vk_user_photos__834919566__previous_avatar__face_00__score_0.9197.jpg
911,0.9197719097137451,vk_user_photos/743357986/avatar.jpg,vk_user_photos/743357986,avatar.jpg,0,734,118,1116,660,382,542,at_least_48,1791,2160,vk_face_scores/crops/vk_user_photos__743357986__avatar__face_00__score_0.9198.jpg
912,0.9198795557022095,vk_user_photos/5400263/avatar.jpg,vk_user_photos/5400263,avatar.jpg,0,821,301,1086,686,265,385,at_least_48,1920,2552,vk_face_scores/crops/vk_user_photos__5400263__avatar__face_00__score_0.9199.jpg
913,0.9199320673942566,vk_user_photos/882368347/avatar.jpg,vk_user_photos/882368347,avatar.jpg,0,293,57,722,722,429,665,at_least_48,960,1280,vk_face_scores/crops/vk_user_photos__882368347__avatar__face_00__score_0.9199.jpg
914,0.9199686646461487,vk_user_photos/687711984/previous_avatar.jpg,vk_user_photos/687711984,previous_avatar.jpg,0,252,0,635,452,383,452,at_least_48,1008,672,vk_face_scores/crops/vk_user_photos__687711984__previous_avatar__face_00__score_0.9200.jpg
915,0.9199926853179932,vk_user_photos/170023005/avatar.jpg,vk_user_photos/170023005,avatar.jpg,0,931,357,1252,856,321,499,at_least_48,2560,1441,vk_face_scores/crops/vk_user_photos__170023005__avatar__face_00__score_0.9200.jpg
916,0.9200044870376587,vk_user_photos/503417321/previous_avatar.jpg,vk_user_photos/503417321,previous_avatar.jpg,0,228,47,735,726,507,679,at_least_48,941,940,vk_face_scores/crops/vk_user_photos__503417321__previous_avatar__face_00__score_0.9200.jpg
917,0.9200387597084045,vk_user_photos/90114682/previous_avatar.jpg,vk_user_photos/90114682,previous_avatar.jpg,0,187,162,542,674,355,512,at_least_48,720,1280,vk_face_scores/crops/vk_user_photos__90114682__previous_avatar__face_00__score_0.9200.jpg
918,0.9200646281242371,vk_user_photos/814071612/previous_avatar.jpg,vk_user_photos/814071612,previous_avatar.jpg,0,368,231,606,623,238,392,at_least_48,736,981,vk_face_scores/crops/vk_user_photos__814071612__previous_avatar__face_00__score_0.9201.jpg
919,0.9200827479362488,vk_user_photos/739440226/avatar.jpg,vk_user_photos/739440226,avatar.jpg,0,603,329,1034,883,431,554,at_least_48,1920,2560,vk_face_scores/crops/vk_user_photos__739440226__avatar__face_00__score_0.9201.jpg
920,0.9200841188430786,vk_user_photos/4574/avatar.jpg,vk_user_photos/4574,avatar.jpg,0,75,0,497,568,422,568,at_least_48,604,576,vk_face_scores/crops/vk_user_photos__4574__avatar__face_00__score_0.9201.jpg
921,0.9201669096946716,vk_user_photos/20453322/previous_avatar.jpg,vk_user_photos/20453322,previous_avatar.jpg,0,957,298,1190,667,233,369,at_least_48,1518,2560,vk_face_scores/crops/vk_user_photos__20453322__previous_avatar__face_00__score_0.9202.jpg
922,0.9202078580856323,vk_user_photos/639769795/avatar.jpg,vk_user_photos/639769795,avatar.jpg,0,169,79,545,563,376,484,at_least_48,720,960,vk_face_scores/crops/vk_user_photos__639769795__avatar__face_00__score_0.9202.jpg
923,0.9202565550804138,vk_user_photos/17377690/avatar.jpg,vk_user_photos/17377690,avatar.jpg,0,156,121,335,382,179,261,at_least_48,801,800,vk_face_scores/crops/vk_user_photos__17377690__avatar__face_00__score_0.9203.jpg
924,0.920372486114502,vk_user_photos/106563475/previous_avatar.jpg,vk_user_photos/106563475,previous_avatar.jpg,0,403,452,752,910,349,458,at_least_48,960,1280,vk_face_scores/crops/vk_user_photos__106563475__previous_avatar__face_00__score_0.9204.jpg
925,0.9203922748565674,vk_user_photos/1033265013/previous_avatar.jpg,vk_user_photos/1033265013,previous_avatar.jpg,0,436,66,802,534,366,468,at_least_48,1080,1350,vk_face_scores/crops/vk_user_photos__1033265013__previous_avatar__face_00__score_0.9204.jpg
926,0.9204177856445312,vk_user_photos/662452698/avatar.jpg,vk_user_photos/662452698,avatar.jpg,0,193,30,660,786,467,756,at_least_48,720,1080,vk_face_scores/crops/vk_user_photos__662452698__avatar__face_00__score_0.9204.jpg
927,0.9204610586166382,vk_user_photos/817971549/avatar.jpg,vk_user_photos/817971549,avatar.jpg,0,486,433,951,1021,465,588,at_least_48,1440,1799,vk_face_scores/crops/vk_user_photos__817971549__avatar__face_00__score_0.9205.jpg
928,0.920529842376709,vk_user_photos/527687937/previous_avatar.jpg,vk_user_photos/527687937,previous_avatar.jpg,0,157,46,338,294,181,248,at_least_48,526,600,vk_face_scores/crops/vk_user_photos__527687937__previous_avatar__face_00__score_0.9205.jpg
929,0.9205633401870728,vk_user_photos/775076512/avatar.jpg,vk_user_photos/775076512,avatar.jpg,0,710,642,1237,1324,527,682,at_least_48,1920,2560,vk_face_scores/crops/vk_user_photos__775076512__avatar__face_00__score_0.9206.jpg
930,0.9205641150474548,vk_user_photos/566672951/avatar.jpg,vk_user_photos/566672951,avatar.jpg,0,332,599,425,720,93,121,at_least_48,1080,1440,vk_face_scores/crops/vk_user_photos__566672951__avatar__face_00__score_0.9206.jpg
931,0.9205797910690308,vk_user_photos/7148238/previous_avatar.jpg,vk_user_photos/7148238,previous_avatar.jpg,0,783,943,1273,1642,490,699,at_least_48,2065,2560,vk_face_scores/crops/vk_user_photos__7148238__previous_avatar__face_00__score_0.9206.jpg
932,0.9205997586250305,vk_user_photos/740301668/avatar.jpg,vk_user_photos/740301668,avatar.jpg,0,342,269,616,605,274,336,at_least_48,974,1280,vk_face_scores/crops/vk_user_photos__740301668__avatar__face_00__score_0.9206.jpg
933,0.9206243753433228,vk_user_photos/659168184/previous_avatar.jpg,vk_user_photos/659168184,previous_avatar.jpg,0,1493,860,1718,1163,225,303,at_least_48,1920,2560,vk_face_scores/crops/vk_user_photos__659168184__previous_avatar__face_00__score_0.9206.jpg
934,0.9206957817077637,vk_user_photos/494322606/avatar.jpg,vk_user_photos/494322606,avatar.jpg,0,340,242,529,532,189,290,at_least_48,864,1080,vk_face_scores/crops/vk_user_photos__494322606__avatar__face_00__score_0.9207.jpg
935,0.9207128286361694,vk_user_photos/385205627/avatar.jpg,vk_user_photos/385205627,avatar.jpg,0,142,369,579,1014,437,645,at_least_48,960,1280,vk_face_scores/crops/vk_user_photos__385205627__avatar__face_00__score_0.9207.jpg
936,0.9207295179367065,vk_user_photos/352107141/avatar.jpg,vk_user_photos/352107141,avatar.jpg,0,1154,569,1396,880,242,311,at_least_48,1536,2048,vk_face_scores/crops/vk_user_photos__352107141__avatar__face_00__score_0.9207.jpg
937,0.9207579493522644,vk_user_photos/846123418/avatar.jpg,vk_user_photos/846123418,avatar.jpg,0,420,22,630,358,210,336,at_least_48,887,1109,vk_face_scores/crops/vk_user_photos__846123418__avatar__face_00__score_0.9208.jpg
938,0.9207985401153564,vk_user_photos/133310945/previous_avatar.jpg,vk_user_photos/133310945,previous_avatar.jpg,0,1004,562,1241,933,237,371,at_least_48,2560,1441,vk_face_scores/crops/vk_user_photos__133310945__previous_avatar__face_00__score_0.9208.jpg
939,0.9208215475082397,vk_user_photos/818571124/previous_avatar.jpg,vk_user_photos/818571124,previous_avatar.jpg,0,276,221,639,709,363,488,at_least_48,960,1280,vk_face_scores/crops/vk_user_photos__818571124__previous_avatar__face_00__score_0.9208.jpg
940,0.9209526777267456,vk_user_photos/612152428/avatar.jpg,vk_user_photos/612152428,avatar.jpg,0,338,235,586,568,248,333,at_least_48,1080,1440,vk_face_scores/crops/vk_user_photos__612152428__avatar__face_00__score_0.9210.jpg
941,0.9210366010665894,vk_user_photos/108588174/avatar.jpg,vk_user_photos/108588174,avatar.jpg,0,596,152,1093,774,497,622,at_least_48,2051,2560,vk_face_scores/crops/vk_user_photos__108588174__avatar__face_00__score_0.9210.jpg
942,0.9210419654846191,vk_user_photos/504699749/previous_avatar.jpg,vk_user_photos/504699749,previous_avatar.jpg,0,417,502,488,604,71,102,at_least_48,960,1280,vk_face_scores/crops/vk_user_photos__504699749__previous_avatar__face_00__score_0.9210.jpg
943,0.9210573434829712,vk_user_photos/232127041/avatar.jpg,vk_user_photos/232127041,avatar.jpg,0,881,1232,1000,1395,119,163,at_least_48,1916,2560,vk_face_scores/crops/vk_user_photos__232127041__avatar__face_00__score_0.9211.jpg
944,0.9210865497589111,vk_user_photos/504244419/avatar.jpg,vk_user_photos/504244419,avatar.jpg,0,135,26,556,593,421,567,at_least_48,720,960,vk_face_scores/crops/vk_user_photos__504244419__avatar__face_00__score_0.9211.jpg
945,0.921108067035675,vk_user_photos/189333078/previous_avatar.jpg,vk_user_photos/189333078,previous_avatar.jpg,0,0,0,515,681,515,681,at_least_48,960,1200,vk_face_scores/crops/vk_user_photos__189333078__previous_avatar__face_00__score_0.9211.jpg
946,0.9211677312850952,vk_user_photos/474629978/previous_avatar.jpg,vk_user_photos/474629978,previous_avatar.jpg,0,462,519,649,752,187,233,at_least_48,1079,1135,vk_face_scores/crops/vk_user_photos__474629978__previous_avatar__face_00__score_0.9212.jpg
947,0.9211757183074951,vk_user_photos/190505211/previous_avatar.jpg,vk_user_photos/190505211,previous_avatar.jpg,0,285,299,758,941,473,642,at_least_48,853,1280,vk_face_scores/crops/vk_user_photos__190505211__previous_avatar__face_00__score_0.9212.jpg
948,0.9212684035301208,vk_user_photos/804354047/avatar.jpg,vk_user_photos/804354047,avatar.jpg,0,409,256,803,776,394,520,at_least_48,1080,1350,vk_face_scores/crops/vk_user_photos__804354047__avatar__face_00__score_0.9213.jpg
949,0.9212687015533447,vk_user_photos/777794473/avatar.jpg,vk_user_photos/777794473,avatar.jpg,0,336,139,607,527,271,388,at_least_48,908,1280,vk_face_scores/crops/vk_user_photos__777794473__avatar__face_00__score_0.9213.jpg
950,0.9213367104530334,vk_user_photos/246749948/avatar.jpg,vk_user_photos/246749948,avatar.jpg,0,385,618,723,1254,338,636,at_least_48,1120,1680,vk_face_scores/crops/vk_user_photos__246749948__avatar__face_00__score_0.9213.jpg
951,0.9213639497756958,vk_user_photos/556244233/previous_avatar.jpg,vk_user_photos/556244233,previous_avatar.jpg,0,404,5,786,568,382,563,at_least_48,1242,1186,vk_face_scores/crops/vk_user_photos__556244233__previous_avatar__face_00__score_0.9214.jpg
952,0.9213657975196838,vk_user_photos/248828357/avatar.jpg,vk_user_photos/248828357,avatar.jpg,0,557,419,826,777,269,358,at_least_48,1080,1350,vk_face_scores/crops/vk_user_photos__248828357__avatar__face_00__score_0.9214.jpg
953,0.9214365482330322,vk_user_photos/762630375/previous_avatar.jpg,vk_user_photos/762630375,previous_avatar.jpg,0,131,36,345,345,214,309,at_least_48,480,640,vk_face_scores/crops/vk_user_photos__762630375__previous_avatar__face_00__score_0.9214.jpg
954,0.9214420318603516,vk_user_photos/420086170/avatar.jpg,vk_user_photos/420086170,avatar.jpg,0,267,151,676,617,409,466,at_least_48,1024,1280,vk_face_scores/crops/vk_user_photos__420086170__avatar__face_00__score_0.9214.jpg
955,0.9214776754379272,vk_user_photos/639492950/avatar.jpg,vk_user_photos/639492950,avatar.jpg,0,139,43,475,456,336,413,at_least_48,750,750,vk_face_scores/crops/vk_user_photos__639492950__avatar__face_00__score_0.9215.jpg
956,0.9215037226676941,vk_user_photos/179506947/previous_avatar.jpg,vk_user_photos/179506947,previous_avatar.jpg,0,185,344,394,610,209,266,at_least_48,487,1212,vk_face_scores/crops/vk_user_photos__179506947__previous_avatar__face_00__score_0.9215.jpg
957,0.921506404876709,vk_user_photos/109358130/previous_avatar.jpg,vk_user_photos/109358130,previous_avatar.jpg,0,128,37,264,222,136,185,at_least_48,402,604,vk_face_scores/crops/vk_user_photos__109358130__previous_avatar__face_00__score_0.9215.jpg
958,0.9215308427810669,vk_user_photos/344285155/avatar.jpg,vk_user_photos/344285155,avatar.jpg,0,512,0,973,566,461,566,at_least_48,1125,750,vk_face_scores/crops/vk_user_photos__344285155__avatar__face_00__score_0.9215.jpg
959,0.9215513467788696,vk_user_photos/704416046/avatar.jpg,vk_user_photos/704416046,avatar.jpg,0,422,241,501,351,79,110,at_least_48,896,1200,vk_face_scores/crops/vk_user_photos__704416046__avatar__face_00__score_0.9216.jpg
960,0.921592652797699,vk_user_photos/704232067/previous_avatar.jpg,vk_user_photos/704232067,previous_avatar.jpg,0,329,240,770,798,441,558,at_least_48,1080,1439,vk_face_scores/crops/vk_user_photos__704232067__previous_avatar__face_00__score_0.9216.jpg
961,0.921610414981842,vk_user_photos/361808612/previous_avatar.jpg,vk_user_photos/361808612,previous_avatar.jpg,0,229,85,495,464,266,379,at_least_48,720,1280,vk_face_scores/crops/vk_user_photos__361808612__previous_avatar__face_00__score_0.9216.jpg
962,0.9217827916145325,vk_user_photos/6076624/avatar.jpg,vk_user_photos/6076624,avatar.jpg,0,603,196,820,447,217,251,at_least_48,2560,1920,vk_face_scores/crops/vk_user_photos__6076624__avatar__face_00__score_0.9218.jpg
963,0.9218971729278564,vk_user_photos/662918805/previous_avatar.jpg,vk_user_photos/662918805,previous_avatar.jpg,0,449,332,909,947,460,615,at_least_48,1440,1798,vk_face_scores/crops/vk_user_photos__662918805__previous_avatar__face_00__score_0.9219.jpg
964,0.9219784140586853,vk_user_photos/247906342/previous_avatar.jpg,vk_user_photos/247906342,previous_avatar.jpg,0,860,1540,910,1604,50,64,at_least_48,1206,2144,vk_face_scores/crops/vk_user_photos__247906342__previous_avatar__face_00__score_0.9220.jpg
965,0.9219892621040344,vk_user_photos/359877416/previous_avatar.jpg,vk_user_photos/359877416,previous_avatar.jpg,0,657,271,952,622,295,351,at_least_48,1558,2560,vk_face_scores/crops/vk_user_photos__359877416__previous_avatar__face_00__score_0.9220.jpg
966,0.9220166802406311,vk_user_photos/849031494/avatar.jpg,vk_user_photos/849031494,avatar.jpg,0,594,51,711,212,117,161,at_least_48,1080,1079,vk_face_scores/crops/vk_user_photos__849031494__avatar__face_00__score_0.9220.jpg
967,0.9220187067985535,vk_user_photos/452105347/avatar.jpg,vk_user_photos/452105347,avatar.jpg,0,0,0,309,605,309,605,at_least_48,810,1080,vk_face_scores/crops/vk_user_photos__452105347__avatar__face_00__score_0.9220.jpg
968,0.9220190048217773,vk_user_photos/246986296/previous_avatar.jpg,vk_user_photos/246986296,previous_avatar.jpg,0,332,181,589,488,257,307,at_least_48,960,960,vk_face_scores/crops/vk_user_photos__246986296__previous_avatar__face_00__score_0.9220.jpg
969,0.9220436215400696,vk_user_photos/164048103/previous_avatar.jpg,vk_user_photos/164048103,previous_avatar.jpg,0,471,97,576,251,105,154,at_least_48,750,716,vk_face_scores/crops/vk_user_photos__164048103__previous_avatar__face_00__score_0.9220.jpg
