label,dataset_path,source_dir,source_path,source_name,score,crop_width,crop_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,original_crop_path
negative,face_dataset/data/negative/vk_user_photos/386596371/face_1.jpg,vk_user_photos/386596371,vk_user_photos/386596371/avatar.jpg,avatar.jpg,0.925488353,80,90,1098,371,1178,461,vk_face_scores/crops/vk_user_photos__386596371__avatar__face_00__score_0.9255.jpg
negative,face_dataset/data/negative/vk_user_photos/386596371/face_2.jpg,vk_user_photos/386596371,vk_user_photos/386596371/previous_avatar.jpg,previous_avatar.jpg,0.911626220,136,184,1241,408,1377,592,vk_face_scores/crops/vk_user_photos__386596371__previous_avatar__face_00__score_0.9116.jpg
negative,face_dataset/data/negative/vk_user_photos/387743337/face_1.jpg,vk_user_photos/387743337,vk_user_photos/387743337/avatar.jpg,avatar.jpg,0.880262434,153,185,295,0,448,185,vk_face_scores/crops/vk_user_photos__387743337__avatar__face_00__score_0.8803.jpg
negative,face_dataset/data/negative/vk_user_photos/390372572/face_1.jpg,vk_user_photos/390372572,vk_user_photos/390372572/avatar.jpg,avatar.jpg,0.892742693,234,357,432,164,666,521,vk_face_scores/crops/vk_user_photos__390372572__avatar__face_00__score_0.8927.jpg
negative,face_dataset/data/negative/vk_user_photos/390372572/face_2.jpg,vk_user_photos/390372572,vk_user_photos/390372572/previous_avatar.jpg,previous_avatar.jpg,0.881143689,355,351,92,58,447,409,vk_face_scores/crops/vk_user_photos__390372572__previous_avatar__face_00__score_0.8811.jpg
negative,face_dataset/data/negative/vk_user_photos/392872173/face_1.jpg,vk_user_photos/392872173,vk_user_photos/392872173/avatar.jpg,avatar.jpg,0.926179230,222,325,186,43,408,368,vk_face_scores/crops/vk_user_photos__392872173__avatar__face_00__score_0.9262.jpg
negative,face_dataset/data/negative/vk_user_photos/394140489/face_1.jpg,vk_user_photos/394140489,vk_user_photos/394140489/avatar.jpg,avatar.jpg,0.891693652,153,202,475,557,628,759,vk_face_scores/crops/vk_user_photos__394140489__avatar__face_00__score_0.8917.jpg
negative,face_dataset/data/negative/vk_user_photos/394140489/face_2.jpg,vk_user_photos/394140489,vk_user_photos/394140489/previous_avatar.jpg,previous_avatar.jpg,0.842817664,441,501,473,388,914,889,vk_face_scores/crops/vk_user_photos__394140489__previous_avatar__face_00__score_0.8428.jpg
negative,face_dataset/data/negative/vk_user_photos/399029006/face_1.jpg,vk_user_photos/399029006,vk_user_photos/399029006/avatar.jpg,avatar.jpg,0.894177079,591,749,124,122,715,871,vk_face_scores/crops/vk_user_photos__399029006__avatar__face_00__score_0.8942.jpg
negative,face_dataset/data/negative/vk_user_photos/399029006/face_2.jpg,vk_user_photos/399029006,vk_user_photos/399029006/previous_avatar.jpg,previous_avatar.jpg,0.905964971,622,762,322,525,944,1287,vk_face_scores/crops/vk_user_photos__399029006__previous_avatar__face_00__score_0.9060.jpg
negative,face_dataset/data/negative/vk_user_photos/399053643/face_1.jpg,vk_user_photos/399053643,vk_user_photos/399053643/avatar.jpg,avatar.jpg,0.667605340,733,878,421,0,1154,878,vk_face_scores/crops/vk_user_photos__399053643__avatar__face_00__score_0.6676.jpg
negative,face_dataset/data/negative/vk_user_photos/399348378/face_1.jpg,vk_user_photos/399348378,vk_user_photos/399348378/previous_avatar.jpg,previous_avatar.jpg,0.896678269,499,577,593,0,1092,577,vk_face_scores/crops/vk_user_photos__399348378__previous_avatar__face_00__score_0.8967.jpg
negative,face_dataset/data/negative/vk_user_photos/399421621/face_1.jpg,vk_user_photos/399421621,vk_user_photos/399421621/avatar.jpg,avatar.jpg,0.717900932,841,872,614,123,1455,995,vk_face_scores/crops/vk_user_photos__399421621__avatar__face_00__score_0.7179.jpg
negative,face_dataset/data/negative/vk_user_photos/400312934/face_1.jpg,vk_user_photos/400312934,vk_user_photos/400312934/avatar.jpg,avatar.jpg,0.824744821,423,606,585,649,1008,1255,vk_face_scores/crops/vk_user_photos__400312934__avatar__face_00__score_0.8247.jpg
negative,face_dataset/data/negative/vk_user_photos/400312934/face_2.jpg,vk_user_photos/400312934,vk_user_photos/400312934/previous_avatar.jpg,previous_avatar.jpg,0.909976244,333,548,876,386,1209,934,vk_face_scores/crops/vk_user_photos__400312934__previous_avatar__face_00__score_0.9100.jpg
negative,face_dataset/data/negative/vk_user_photos/400425645/face_1.jpg,vk_user_photos/400425645,vk_user_photos/400425645/previous_avatar.jpg,previous_avatar.jpg,0.869294167,152,210,696,901,848,1111,vk_face_scores/crops/vk_user_photos__400425645__previous_avatar__face_00__score_0.8693.jpg
negative,face_dataset/data/negative/vk_user_photos/401820145/face_1.jpg,vk_user_photos/401820145,vk_user_photos/401820145/avatar.jpg,avatar.jpg,0.945521235,196,249,634,547,830,796,vk_face_scores/crops/vk_user_photos__401820145__avatar__face_00__score_0.9455.jpg
negative,face_dataset/data/negative/vk_user_photos/401820145/face_2.jpg,vk_user_photos/401820145,vk_user_photos/401820145/previous_avatar.jpg,previous_avatar.jpg,0.908344448,428,499,1286,262,1714,761,vk_face_scores/crops/vk_user_photos__401820145__previous_avatar__face_00__score_0.9083.jpg
negative,face_dataset/data/negative/vk_user_photos/402937331/face_1.jpg,vk_user_photos/402937331,vk_user_photos/402937331/avatar.jpg,avatar.jpg,0.726131618,392,556,238,277,630,833,vk_face_scores/crops/vk_user_photos__402937331__avatar__face_00__score_0.7261.jpg
negative,face_dataset/data/negative/vk_user_photos/403068223/face_1.jpg,vk_user_photos/403068223,vk_user_photos/403068223/avatar.jpg,avatar.jpg,0.910978377,169,246,451,453,620,699,vk_face_scores/crops/vk_user_photos__403068223__avatar__face_00__score_0.9110.jpg
negative,face_dataset/data/negative/vk_user_photos/403068223/face_2.jpg,vk_user_photos/403068223,vk_user_photos/403068223/previous_avatar.jpg,previous_avatar.jpg,0.772223771,706,871,967,812,1673,1683,vk_face_scores/crops/vk_user_photos__403068223__previous_avatar__face_00__score_0.7722.jpg
negative,face_dataset/data/negative/vk_user_photos/403372343/face_1.jpg,vk_user_photos/403372343,vk_user_photos/403372343/avatar.jpg,avatar.jpg,0.840380669,402,544,559,615,961,1159,vk_face_scores/crops/vk_user_photos__403372343__avatar__face_00__score_0.8404.jpg
negative,face_dataset/data/negative/vk_user_photos/403372343/face_2.jpg,vk_user_photos/403372343,vk_user_photos/403372343/previous_avatar.jpg,previous_avatar.jpg,0.887199044,252,474,438,86,690,560,vk_face_scores/crops/vk_user_photos__403372343__previous_avatar__face_00__score_0.8872.jpg
negative,face_dataset/data/negative/vk_user_photos/404065343/face_1.jpg,vk_user_photos/404065343,vk_user_photos/404065343/avatar.jpg,avatar.jpg,0.945338786,259,352,797,552,1056,904,vk_face_scores/crops/vk_user_photos__404065343__avatar__face_00__score_0.9453.jpg
negative,face_dataset/data/negative/vk_user_photos/405023164/face_1.jpg,vk_user_photos/405023164,vk_user_photos/405023164/avatar.jpg,avatar.jpg,0.916928351,441,539,49,0,490,539,vk_face_scores/crops/vk_user_photos__405023164__avatar__face_00__score_0.9169.jpg
negative,face_dataset/data/negative/vk_user_photos/407524588/face_1.jpg,vk_user_photos/407524588,vk_user_photos/407524588/avatar.jpg,avatar.jpg,0.889484942,512,680,219,44,731,724,vk_face_scores/crops/vk_user_photos__407524588__avatar__face_00__score_0.8895.jpg
negative,face_dataset/data/negative/vk_user_photos/407524588/face_2.jpg,vk_user_photos/407524588,vk_user_photos/407524588/previous_avatar.jpg,previous_avatar.jpg,0.930353284,409,602,0,93,409,695,vk_face_scores/crops/vk_user_photos__407524588__previous_avatar__face_00__score_0.9304.jpg
negative,face_dataset/data/negative/vk_user_photos/407550318/face_1.jpg,vk_user_photos/407550318,vk_user_photos/407550318/avatar.jpg,avatar.jpg,0.929230511,208,259,473,374,681,633,vk_face_scores/crops/vk_user_photos__407550318__avatar__face_00__score_0.9292.jpg
negative,face_dataset/data/negative/vk_user_photos/407550318/face_2.jpg,vk_user_photos/407550318,vk_user_photos/407550318/previous_avatar.jpg,previous_avatar.jpg,0.908657670,528,715,246,119,774,834,vk_face_scores/crops/vk_user_photos__407550318__previous_avatar__face_00__score_0.9087.jpg
negative,face_dataset/data/negative/vk_user_photos/410063785/face_1.jpg,vk_user_photos/410063785,vk_user_photos/410063785/previous_avatar.jpg,previous_avatar.jpg,0.768554211,548,743,58,0,606,743,vk_face_scores/crops/vk_user_photos__410063785__previous_avatar__face_00__score_0.7686.jpg
negative,face_dataset/data/negative/vk_user_photos/411417294/face_1.jpg,vk_user_photos/411417294,vk_user_photos/411417294/avatar.jpg,avatar.jpg,0.724685967,587,683,241,108,828,791,vk_face_scores/crops/vk_user_photos__411417294__avatar__face_00__score_0.7247.jpg
negative,face_dataset/data/negative/vk_user_photos/411417294/face_2.jpg,vk_user_photos/411417294,vk_user_photos/411417294/previous_avatar.jpg,previous_avatar.jpg,0.809486091,663,715,165,170,828,885,vk_face_scores/crops/vk_user_photos__411417294__previous_avatar__face_00__score_0.8095.jpg
negative,face_dataset/data/negative/vk_user_photos/411707416/face_1.jpg,vk_user_photos/411707416,vk_user_photos/411707416/avatar.jpg,avatar.jpg,0.864216030,109,170,113,86,222,256,vk_face_scores/crops/vk_user_photos__411707416__avatar__face_00__score_0.8642.jpg
negative,face_dataset/data/negative/vk_user_photos/411707416/face_2.jpg,vk_user_photos/411707416,vk_user_photos/411707416/previous_avatar.jpg,previous_avatar.jpg,0.838434935,80,120,586,93,666,213,vk_face_scores/crops/vk_user_photos__411707416__previous_avatar__face_00__score_0.8384.jpg
negative,face_dataset/data/negative/vk_user_photos/411771054/face_1.jpg,vk_user_photos/411771054,vk_user_photos/411771054/avatar.jpg,avatar.jpg,0.923560262,121,175,425,36,546,211,vk_face_scores/crops/vk_user_photos__411771054__avatar__face_00__score_0.9236.jpg
negative,face_dataset/data/negative/vk_user_photos/411771054/face_2.jpg,vk_user_photos/411771054,vk_user_photos/411771054/previous_avatar.jpg,previous_avatar.jpg,0.914332509,111,163,353,47,464,210,vk_face_scores/crops/vk_user_photos__411771054__previous_avatar__face_00__score_0.9143.jpg
negative,face_dataset/data/negative/vk_user_photos/413405164/face_1.jpg,vk_user_photos/413405164,vk_user_photos/413405164/avatar.jpg,avatar.jpg,0.937693655,337,454,307,220,644,674,vk_face_scores/crops/vk_user_photos__413405164__avatar__face_00__score_0.9377.jpg
negative,face_dataset/data/negative/vk_user_photos/413919702/face_1.jpg,vk_user_photos/413919702,vk_user_photos/413919702/avatar.jpg,avatar.jpg,0.912084281,556,738,368,177,924,915,vk_face_scores/crops/vk_user_photos__413919702__avatar__face_00__score_0.9121.jpg
negative,face_dataset/data/negative/vk_user_photos/413919702/face_2.jpg,vk_user_photos/413919702,vk_user_photos/413919702/previous_avatar.jpg,previous_avatar.jpg,0.910732865,500,573,718,413,1218,986,vk_face_scores/crops/vk_user_photos__413919702__previous_avatar__face_00__score_0.9107.jpg
negative,face_dataset/data/negative/vk_user_photos/414584218/face_1.jpg,vk_user_photos/414584218,vk_user_photos/414584218/avatar.jpg,avatar.jpg,0.924156785,162,228,315,358,477,586,vk_face_scores/crops/vk_user_photos__414584218__avatar__face_00__score_0.9242.jpg
negative,face_dataset/data/negative/vk_user_photos/414584218/face_2.jpg,vk_user_photos/414584218,vk_user_photos/414584218/previous_avatar.jpg,previous_avatar.jpg,0.905121207,456,548,323,58,779,606,vk_face_scores/crops/vk_user_photos__414584218__previous_avatar__face_00__score_0.9051.jpg
negative,face_dataset/data/negative/vk_user_photos/414991803/face_1.jpg,vk_user_photos/414991803,vk_user_photos/414991803/avatar.jpg,avatar.jpg,0.936865032,352,498,350,271,702,769,vk_face_scores/crops/vk_user_photos__414991803__avatar__face_00__score_0.9369.jpg
negative,face_dataset/data/negative/vk_user_photos/414991803/face_2.jpg,vk_user_photos/414991803,vk_user_photos/414991803/previous_avatar.jpg,previous_avatar.jpg,0.932216525,448,647,283,212,731,859,vk_face_scores/crops/vk_user_photos__414991803__previous_avatar__face_00__score_0.9322.jpg
negative,face_dataset/data/negative/vk_user_photos/415461948/face_1.jpg,vk_user_photos/415461948,vk_user_photos/415461948/avatar.jpg,avatar.jpg,0.931008518,384,503,216,208,600,711,vk_face_scores/crops/vk_user_photos__415461948__avatar__face_00__score_0.9310.jpg
negative,face_dataset/data/negative/vk_user_photos/415461948/face_2.jpg,vk_user_photos/415461948,vk_user_photos/415461948/previous_avatar.jpg,previous_avatar.jpg,0.752464116,152,203,1288,97,1440,300,vk_face_scores/crops/vk_user_photos__415461948__previous_avatar__face_00__score_0.7525.jpg
negative,face_dataset/data/negative/vk_user_photos/417092787/face_1.jpg,vk_user_photos/417092787,vk_user_photos/417092787/avatar.jpg,avatar.jpg,0.943886042,307,400,784,779,1091,1179,vk_face_scores/crops/vk_user_photos__417092787__avatar__face_00__score_0.9439.jpg
negative,face_dataset/data/negative/vk_user_photos/417092787/face_2.jpg,vk_user_photos/417092787,vk_user_photos/417092787/previous_avatar.jpg,previous_avatar.jpg,0.752693772,617,904,0,14,617,918,vk_face_scores/crops/vk_user_photos__417092787__previous_avatar__face_00__score_0.7527.jpg
negative,face_dataset/data/negative/vk_user_photos/417559463/face_1.jpg,vk_user_photos/417559463,vk_user_photos/417559463/avatar.jpg,avatar.jpg,0.908179581,482,648,153,48,635,696,vk_face_scores/crops/vk_user_photos__417559463__avatar__face_00__score_0.9082.jpg
negative,face_dataset/data/negative/vk_user_photos/420086170/face_1.jpg,vk_user_photos/420086170,vk_user_photos/420086170/avatar.jpg,avatar.jpg,0.921442032,409,466,267,151,676,617,vk_face_scores/crops/vk_user_photos__420086170__avatar__face_00__score_0.9214.jpg
negative,face_dataset/data/negative/vk_user_photos/420086170/face_2.jpg,vk_user_photos/420086170,vk_user_photos/420086170/previous_avatar.jpg,previous_avatar.jpg,0.922276497,416,403,141,0,557,403,vk_face_scores/crops/vk_user_photos__420086170__previous_avatar__face_00__score_0.9223.jpg
negative,face_dataset/data/negative/vk_user_photos/421106009/face_1.jpg,vk_user_photos/421106009,vk_user_photos/421106009/avatar.jpg,avatar.jpg,0.927513540,342,461,92,6,434,467,vk_face_scores/crops/vk_user_photos__421106009__avatar__face_00__score_0.9275.jpg
negative,face_dataset/data/negative/vk_user_photos/421372208/face_1.jpg,vk_user_photos/421372208,vk_user_photos/421372208/avatar.jpg,avatar.jpg,0.859166920,584,770,391,293,975,1063,vk_face_scores/crops/vk_user_photos__421372208__avatar__face_00__score_0.8592.jpg
negative,face_dataset/data/negative/vk_user_photos/421372208/face_2.jpg,vk_user_photos/421372208,vk_user_photos/421372208/previous_avatar.jpg,previous_avatar.jpg,0.929676652,460,592,232,437,692,1029,vk_face_scores/crops/vk_user_photos__421372208__previous_avatar__face_00__score_0.9297.jpg
negative,face_dataset/data/negative/vk_user_photos/423166880/face_1.jpg,vk_user_photos/423166880,vk_user_photos/423166880/avatar.jpg,avatar.jpg,0.930993199,243,309,530,317,773,626,vk_face_scores/crops/vk_user_photos__423166880__avatar__face_00__score_0.9310.jpg
negative,face_dataset/data/negative/vk_user_photos/423166880/face_2.jpg,vk_user_photos/423166880,vk_user_photos/423166880/previous_avatar.jpg,previous_avatar.jpg,0.938521981,261,357,412,352,673,709,vk_face_scores/crops/vk_user_photos__423166880__previous_avatar__face_00__score_0.9385.jpg
negative,face_dataset/data/negative/vk_user_photos/427051505/face_1.jpg,vk_user_photos/427051505,vk_user_photos/427051505/avatar.jpg,avatar.jpg,0.903025508,528,629,495,1461,1023,2090,vk_face_scores/crops/vk_user_photos__427051505__avatar__face_00__score_0.9030.jpg
negative,face_dataset/data/negative/vk_user_photos/431202426/face_1.jpg,vk_user_photos/431202426,vk_user_photos/431202426/avatar.jpg,avatar.jpg,0.937876344,273,388,110,0,383,388,vk_face_scores/crops/vk_user_photos__431202426__avatar__face_00__score_0.9379.jpg
negative,face_dataset/data/negative/vk_user_photos/432948783/face_1.jpg,vk_user_photos/432948783,vk_user_photos/432948783/avatar.jpg,avatar.jpg,0.759906292,789,936,7,151,796,1087,vk_face_scores/crops/vk_user_photos__432948783__avatar__face_00__score_0.7599.jpg
negative,face_dataset/data/negative/vk_user_photos/436623346/face_1.jpg,vk_user_photos/436623346,vk_user_photos/436623346/avatar.jpg,avatar.jpg,0.922164857,310,358,438,1023,748,1381,vk_face_scores/crops/vk_user_photos__436623346__avatar__face_00__score_0.9222.jpg
negative,face_dataset/data/negative/vk_user_photos/436623346/face_2.jpg,vk_user_photos/436623346,vk_user_photos/436623346/previous_avatar.jpg,previous_avatar.jpg,0.930287600,343,463,598,856,941,1319,vk_face_scores/crops/vk_user_photos__436623346__previous_avatar__face_00__score_0.9303.jpg
negative,face_dataset/data/negative/vk_user_photos/437390529/face_1.jpg,vk_user_photos/437390529,vk_user_photos/437390529/previous_avatar.jpg,previous_avatar.jpg,0.927035153,393,651,407,17,800,668,vk_face_scores/crops/vk_user_photos__437390529__previous_avatar__face_00__score_0.9270.jpg
negative,face_dataset/data/negative/vk_user_photos/437678244/face_1.jpg,vk_user_photos/437678244,vk_user_photos/437678244/avatar.jpg,avatar.jpg,0.764583826,777,869,422,799,1199,1668,vk_face_scores/crops/vk_user_photos__437678244__avatar__face_00__score_0.7646.jpg
negative,face_dataset/data/negative/vk_user_photos/437678244/face_2.jpg,vk_user_photos/437678244,vk_user_photos/437678244/previous_avatar.jpg,previous_avatar.jpg,0.743583083,336,399,349,400,685,799,vk_face_scores/crops/vk_user_photos__437678244__previous_avatar__face_00__score_0.7436.jpg
negative,face_dataset/data/negative/vk_user_photos/437740341/face_1.jpg,vk_user_photos/437740341,vk_user_photos/437740341/avatar.jpg,avatar.jpg,0.901470125,172,255,535,783,707,1038,vk_face_scores/crops/vk_user_photos__437740341__avatar__face_00__score_0.9015.jpg
negative,face_dataset/data/negative/vk_user_photos/437740341/face_2.jpg,vk_user_photos/437740341,vk_user_photos/437740341/previous_avatar.jpg,previous_avatar.jpg,0.881622791,127,209,601,535,728,744,vk_face_scores/crops/vk_user_photos__437740341__previous_avatar__face_00__score_0.8816.jpg
negative,face_dataset/data/negative/vk_user_photos/439316917/face_1.jpg,vk_user_photos/439316917,vk_user_photos/439316917/avatar.jpg,avatar.jpg,0.909825265,277,367,481,102,758,469,vk_face_scores/crops/vk_user_photos__439316917__avatar__face_00__score_0.9098.jpg
negative,face_dataset/data/negative/vk_user_photos/439316917/face_2.jpg,vk_user_photos/439316917,vk_user_photos/439316917/previous_avatar.jpg,previous_avatar.jpg,0.659020782,763,758,127,0,890,758,vk_face_scores/crops/vk_user_photos__439316917__previous_avatar__face_00__score_0.6590.jpg
negative,face_dataset/data/negative/vk_user_photos/439398294/face_1.jpg,vk_user_photos/439398294,vk_user_photos/439398294/avatar.jpg,avatar.jpg,0.933573425,129,157,197,44,326,201,vk_face_scores/crops/vk_user_photos__439398294__avatar__face_00__score_0.9336.jpg
negative,face_dataset/data/negative/vk_user_photos/439398294/face_2.jpg,vk_user_photos/439398294,vk_user_photos/439398294/previous_avatar.jpg,previous_avatar.jpg,0.722436011,222,293,0,106,222,399,vk_face_scores/crops/vk_user_photos__439398294__previous_avatar__face_00__score_0.7224.jpg
negative,face_dataset/data/negative/vk_user_photos/439786865/face_1.jpg,vk_user_photos/439786865,vk_user_photos/439786865/avatar.jpg,avatar.jpg,0.818280339,657,592,511,0,1168,592,vk_face_scores/crops/vk_user_photos__439786865__avatar__face_00__score_0.8183.jpg
negative,face_dataset/data/negative/vk_user_photos/439786865/face_2.jpg,vk_user_photos/439786865,vk_user_photos/439786865/previous_avatar.jpg,previous_avatar.jpg,0.898638189,471,603,573,1115,1044,1718,vk_face_scores/crops/vk_user_photos__439786865__previous_avatar__face_00__score_0.8986.jpg
negative,face_dataset/data/negative/vk_user_photos/440842136/face_1.jpg,vk_user_photos/440842136,vk_user_photos/440842136/avatar.jpg,avatar.jpg,0.742376566,143,173,430,86,573,259,vk_face_scores/crops/vk_user_photos__440842136__avatar__face_00__score_0.7424.jpg
negative,face_dataset/data/negative/vk_user_photos/440842136/face_2.jpg,vk_user_photos/440842136,vk_user_photos/440842136/previous_avatar.jpg,previous_avatar.jpg,0.654094458,700,812,0,0,700,812,vk_face_scores/crops/vk_user_photos__440842136__previous_avatar__face_00__score_0.6541.jpg
negative,face_dataset/data/negative/vk_user_photos/441174253/face_1.jpg,vk_user_photos/441174253,vk_user_photos/441174253/previous_avatar.jpg,previous_avatar.jpg,0.907715976,508,656,168,65,676,721,vk_face_scores/crops/vk_user_photos__441174253__previous_avatar__face_00__score_0.9077.jpg
negative,face_dataset/data/negative/vk_user_photos/443066771/face_1.jpg,vk_user_photos/443066771,vk_user_photos/443066771/avatar.jpg,avatar.jpg,0.940273106,208,270,167,63,375,333,vk_face_scores/crops/vk_user_photos__443066771__avatar__face_00__score_0.9403.jpg
negative,face_dataset/data/negative/vk_user_photos/443066771/face_2.jpg,vk_user_photos/443066771,vk_user_photos/443066771/previous_avatar.jpg,previous_avatar.jpg,0.904875696,533,728,479,177,1012,905,vk_face_scores/crops/vk_user_photos__443066771__previous_avatar__face_00__score_0.9049.jpg
negative,face_dataset/data/negative/vk_user_photos/443280370/face_1.jpg,vk_user_photos/443280370,vk_user_photos/443280370/avatar.jpg,avatar.jpg,0.856987238,611,778,994,656,1605,1434,vk_face_scores/crops/vk_user_photos__443280370__avatar__face_00__score_0.8570.jpg
negative,face_dataset/data/negative/vk_user_photos/444056815/face_1.jpg,vk_user_photos/444056815,vk_user_photos/444056815/avatar.jpg,avatar.jpg,0.924751818,117,147,256,147,373,294,vk_face_scores/crops/vk_user_photos__444056815__avatar__face_00__score_0.9248.jpg
negative,face_dataset/data/negative/vk_user_photos/444056815/face_2.jpg,vk_user_photos/444056815,vk_user_photos/444056815/previous_avatar.jpg,previous_avatar.jpg,0.941131651,177,236,593,82,770,318,vk_face_scores/crops/vk_user_photos__444056815__previous_avatar__face_00__score_0.9411.jpg
negative,face_dataset/data/negative/vk_user_photos/444270381/face_1.jpg,vk_user_photos/444270381,vk_user_photos/444270381/previous_avatar.jpg,previous_avatar.jpg,0.701670349,627,752,0,43,627,795,vk_face_scores/crops/vk_user_photos__444270381__previous_avatar__face_00__score_0.7017.jpg
negative,face_dataset/data/negative/vk_user_photos/445595687/face_1.jpg,vk_user_photos/445595687,vk_user_photos/445595687/avatar.jpg,avatar.jpg,0.872584224,166,225,437,272,603,497,vk_face_scores/crops/vk_user_photos__445595687__avatar__face_00__score_0.8726.jpg
negative,face_dataset/data/negative/vk_user_photos/446062202/face_1.jpg,vk_user_photos/446062202,vk_user_photos/446062202/avatar.jpg,avatar.jpg,0.685584128,216,233,457,304,673,537,vk_face_scores/crops/vk_user_photos__446062202__avatar__face_00__score_0.6856.jpg
negative,face_dataset/data/negative/vk_user_photos/446062202/face_2.jpg,vk_user_photos/446062202,vk_user_photos/446062202/previous_avatar.jpg,previous_avatar.jpg,0.839402616,235,294,470,167,705,461,vk_face_scores/crops/vk_user_photos__446062202__previous_avatar__face_00__score_0.8394.jpg
negative,face_dataset/data/negative/vk_user_photos/446899882/face_1.jpg,vk_user_photos/446899882,vk_user_photos/446899882/avatar.jpg,avatar.jpg,0.886423528,474,655,80,308,554,963,vk_face_scores/crops/vk_user_photos__446899882__avatar__face_00__score_0.8864.jpg
negative,face_dataset/data/negative/vk_user_photos/446899882/face_2.jpg,vk_user_photos/446899882,vk_user_photos/446899882/previous_avatar.jpg,previous_avatar.jpg,0.931346595,210,291,505,384,715,675,vk_face_scores/crops/vk_user_photos__446899882__previous_avatar__face_00__score_0.9313.jpg
negative,face_dataset/data/negative/vk_user_photos/447839305/face_1.jpg,vk_user_photos/447839305,vk_user_photos/447839305/avatar.jpg,avatar.jpg,0.749590933,395,483,256,287,651,770,vk_face_scores/crops/vk_user_photos__447839305__avatar__face_00__score_0.7496.jpg
negative,face_dataset/data/negative/vk_user_photos/447839305/face_2.jpg,vk_user_photos/447839305,vk_user_photos/447839305/previous_avatar.jpg,previous_avatar.jpg,0.754719973,569,623,158,229,727,852,vk_face_scores/crops/vk_user_photos__447839305__previous_avatar__face_00__score_0.7547.jpg
negative,face_dataset/data/negative/vk_user_photos/449021210/face_1.jpg,vk_user_photos/449021210,vk_user_photos/449021210/avatar.jpg,avatar.jpg,0.930985928,218,272,411,121,629,393,vk_face_scores/crops/vk_user_photos__449021210__avatar__face_00__score_0.9310.jpg
negative,face_dataset/data/negative/vk_user_photos/449021210/face_2.jpg,vk_user_photos/449021210,vk_user_photos/449021210/previous_avatar.jpg,previous_avatar.jpg,0.947674274,259,361,824,717,1083,1078,vk_face_scores/crops/vk_user_photos__449021210__previous_avatar__face_00__score_0.9477.jpg
negative,face_dataset/data/negative/vk_user_photos/451740525/face_1.jpg,vk_user_photos/451740525,vk_user_photos/451740525/avatar.jpg,avatar.jpg,0.933878660,197,253,323,102,520,355,vk_face_scores/crops/vk_user_photos__451740525__avatar__face_00__score_0.9339.jpg
negative,face_dataset/data/negative/vk_user_photos/451740525/face_2.jpg,vk_user_photos/451740525,vk_user_photos/451740525/previous_avatar.jpg,previous_avatar.jpg,0.909958720,151,189,241,23,392,212,vk_face_scores/crops/vk_user_photos__451740525__previous_avatar__face_00__score_0.9100.jpg
negative,face_dataset/data/negative/vk_user_photos/452105347/face_1.jpg,vk_user_photos/452105347,vk_user_photos/452105347/avatar.jpg,avatar.jpg,0.922018707,309,605,0,0,309,605,vk_face_scores/crops/vk_user_photos__452105347__avatar__face_00__score_0.9220.jpg
negative,face_dataset/data/negative/vk_user_photos/452105347/face_2.jpg,vk_user_photos/452105347,vk_user_photos/452105347/previous_avatar.jpg,previous_avatar.jpg,0.887555957,165,250,141,0,306,250,vk_face_scores/crops/vk_user_photos__452105347__previous_avatar__face_00__score_0.8876.jpg
negative,face_dataset/data/negative/vk_user_photos/452522254/face_1.jpg,vk_user_photos/452522254,vk_user_photos/452522254/avatar.jpg,avatar.jpg,0.909797072,134,212,458,442,592,654,vk_face_scores/crops/vk_user_photos__452522254__avatar__face_00__score_0.9098.jpg
negative,face_dataset/data/negative/vk_user_photos/452522254/face_2.jpg,vk_user_photos/452522254,vk_user_photos/452522254/previous_avatar.jpg,previous_avatar.jpg,0.760050237,103,115,0,1165,103,1280,vk_face_scores/crops/vk_user_photos__452522254__previous_avatar__face_00__score_0.7601.jpg
negative,face_dataset/data/negative/vk_user_photos/453140370/face_1.jpg,vk_user_photos/453140370,vk_user_photos/453140370/previous_avatar.jpg,previous_avatar.jpg,0.855850995,117,157,419,296,536,453,vk_face_scores/crops/vk_user_photos__453140370__previous_avatar__face_00__score_0.8559.jpg
negative,face_dataset/data/negative/vk_user_photos/453739597/face_1.jpg,vk_user_photos/453739597,vk_user_photos/453739597/avatar.jpg,avatar.jpg,0.845726728,631,792,509,165,1140,957,vk_face_scores/crops/vk_user_photos__453739597__avatar__face_00__score_0.8457.jpg
negative,face_dataset/data/negative/vk_user_photos/453739597/face_2.jpg,vk_user_photos/453739597,vk_user_photos/453739597/previous_avatar.jpg,previous_avatar.jpg,0.901664615,464,680,448,259,912,939,vk_face_scores/crops/vk_user_photos__453739597__previous_avatar__face_00__score_0.9017.jpg
negative,face_dataset/data/negative/vk_user_photos/454496314/face_1.jpg,vk_user_photos/454496314,vk_user_photos/454496314/avatar.jpg,avatar.jpg,0.935596466,152,213,1485,882,1637,1095,vk_face_scores/crops/vk_user_photos__454496314__avatar__face_00__score_0.9356.jpg
negative,face_dataset/data/negative/vk_user_photos/454496314/face_2.jpg,vk_user_photos/454496314,vk_user_photos/454496314/previous_avatar.jpg,previous_avatar.jpg,0.778537214,662,900,660,748,1322,1648,vk_face_scores/crops/vk_user_photos__454496314__previous_avatar__face_00__score_0.7785.jpg
