label,dataset_path,source_dir,source_path,source_name,score,crop_width,crop_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,original_crop_path
positive,face_dataset/data/positive/luxty_escort/group_049/face_1.jpg,data/luxty_escort/group_049,data/luxty_escort/group_049/g049_p1_photo_145@04-05-2026_21-36-46.jpg,g049_p1_photo_145@04-05-2026_21-36-46.jpg,0.942557335,233,332,259,141,492,473,face_scores/crops/data__luxty_escort__group_049__g049_p1_photo_145@04-05-2026_21-36-46__face_00__score_0.9426.jpg
positive,face_dataset/data/positive/luxty_escort/group_049/face_2.jpg,data/luxty_escort/group_049,data/luxty_escort/group_049/g049_p2_photo_146@04-05-2026_21-36-46.jpg,g049_p2_photo_146@04-05-2026_21-36-46.jpg,0.895368814,127,162,319,141,446,303,face_scores/crops/data__luxty_escort__group_049__g049_p2_photo_146@04-05-2026_21-36-46__face_00__score_0.8954.jpg
positive,face_dataset/data/positive/luxty_escort/group_049/face_3.jpg,data/luxty_escort/group_049,data/luxty_escort/group_049/g049_p3_photo_147@04-05-2026_21-36-46.jpg,g049_p3_photo_147@04-05-2026_21-36-46.jpg,0.854978979,248,262,357,254,605,516,face_scores/crops/data__luxty_escort__group_049__g049_p3_photo_147@04-05-2026_21-36-46__face_00__score_0.8550.jpg
positive,face_dataset/data/positive/luxty_escort/group_050/face_1.jpg,data/luxty_escort/group_050,data/luxty_escort/group_050/g050_p1_photo_148@04-05-2026_21-36-46.jpg,g050_p1_photo_148@04-05-2026_21-36-46.jpg,0.914879918,209,304,235,249,444,553,face_scores/crops/data__luxty_escort__group_050__g050_p1_photo_148@04-05-2026_21-36-46__face_00__score_0.9149.jpg
positive,face_dataset/data/positive/luxty_escort/group_050/face_2.jpg,data/luxty_escort/group_050,data/luxty_escort/group_050/g050_p2_photo_149@04-05-2026_21-36-47.jpg,g050_p2_photo_149@04-05-2026_21-36-47.jpg,0.860788047,93,137,569,475,662,612,face_scores/crops/data__luxty_escort__group_050__g050_p2_photo_149@04-05-2026_21-36-47__face_00__score_0.8608.jpg
positive,face_dataset/data/positive/luxty_escort/group_050/face_3.jpg,data/luxty_escort/group_050,data/luxty_escort/group_050/g050_p3_photo_150@04-05-2026_21-36-47.jpg,g050_p3_photo_150@04-05-2026_21-36-47.jpg,0.907723308,140,201,252,201,392,402,face_scores/crops/data__luxty_escort__group_050__g050_p3_photo_150@04-05-2026_21-36-47__face_00__score_0.9077.jpg
positive,face_dataset/data/positive/luxty_escort/group_052/face_1.jpg,data/luxty_escort/group_052,data/luxty_escort/group_052/g052_p1_photo_154@04-05-2026_21-36-47.jpg,g052_p1_photo_154@04-05-2026_21-36-47.jpg,0.932394087,272,361,293,22,565,383,face_scores/crops/data__luxty_escort__group_052__g052_p1_photo_154@04-05-2026_21-36-47__face_00__score_0.9324.jpg
positive,face_dataset/data/positive/luxty_escort/group_052/face_2.jpg,data/luxty_escort/group_052,data/luxty_escort/group_052/g052_p2_photo_155@04-05-2026_21-36-47.jpg,g052_p2_photo_155@04-05-2026_21-36-47.jpg,0.929291666,146,196,695,46,841,242,face_scores/crops/data__luxty_escort__group_052__g052_p2_photo_155@04-05-2026_21-36-47__face_00__score_0.9293.jpg
positive,face_dataset/data/positive/luxty_escort/group_052/face_3.jpg,data/luxty_escort/group_052,data/luxty_escort/group_052/g052_p3_photo_156@04-05-2026_21-36-47.jpg,g052_p3_photo_156@04-05-2026_21-36-47.jpg,0.930546522,236,306,671,109,907,415,face_scores/crops/data__luxty_escort__group_052__g052_p3_photo_156@04-05-2026_21-36-47__face_00__score_0.9305.jpg
positive,face_dataset/data/positive/luxty_escort/group_053/face_1.jpg,data/luxty_escort/group_053,data/luxty_escort/group_053/g053_p1_photo_157@04-05-2026_21-36-47.jpg,g053_p1_photo_157@04-05-2026_21-36-47.jpg,0.845920146,155,255,127,158,282,413,face_scores/crops/data__luxty_escort__group_053__g053_p1_photo_157@04-05-2026_21-36-47__face_00__score_0.8459.jpg
positive,face_dataset/data/positive/luxty_escort/group_053/face_2.jpg,data/luxty_escort/group_053,data/luxty_escort/group_053/g053_p3_photo_159@04-05-2026_21-36-47.jpg,g053_p3_photo_159@04-05-2026_21-36-47.jpg,0.916525602,121,182,173,189,294,371,face_scores/crops/data__luxty_escort__group_053__g053_p3_photo_159@04-05-2026_21-36-47__face_00__score_0.9165.jpg
positive,face_dataset/data/positive/luxty_escort/group_054/face_1.jpg,data/luxty_escort/group_054,data/luxty_escort/group_054/g054_p1_photo_160@04-05-2026_21-36-47.jpg,g054_p1_photo_160@04-05-2026_21-36-47.jpg,0.910450101,244,303,405,288,649,591,face_scores/crops/data__luxty_escort__group_054__g054_p1_photo_160@04-05-2026_21-36-47__face_00__score_0.9105.jpg
positive,face_dataset/data/positive/luxty_escort/group_054/face_2.jpg,data/luxty_escort/group_054,data/luxty_escort/group_054/g054_p2_photo_161@04-05-2026_21-36-47.jpg,g054_p2_photo_161@04-05-2026_21-36-47.jpg,0.902084529,188,267,226,273,414,540,face_scores/crops/data__luxty_escort__group_054__g054_p2_photo_161@04-05-2026_21-36-47__face_00__score_0.9021.jpg
positive,face_dataset/data/positive/luxty_escort/group_054/face_3.jpg,data/luxty_escort/group_054,data/luxty_escort/group_054/g054_p3_photo_162@04-05-2026_21-36-47.jpg,g054_p3_photo_162@04-05-2026_21-36-47.jpg,0.769825280,337,323,568,871,905,1194,face_scores/crops/data__luxty_escort__group_054__g054_p3_photo_162@04-05-2026_21-36-47__face_00__score_0.7698.jpg
positive,face_dataset/data/positive/luxty_escort/group_055/face_1.jpg,data/luxty_escort/group_055,data/luxty_escort/group_055/g055_p1_photo_163@04-05-2026_21-36-47.jpg,g055_p1_photo_163@04-05-2026_21-36-47.jpg,0.910902560,103,150,213,88,316,238,face_scores/crops/data__luxty_escort__group_055__g055_p1_photo_163@04-05-2026_21-36-47__face_00__score_0.9109.jpg
positive,face_dataset/data/positive/luxty_escort/group_055/face_2.jpg,data/luxty_escort/group_055,data/luxty_escort/group_055/g055_p2_photo_164@04-05-2026_21-36-47.jpg,g055_p2_photo_164@04-05-2026_21-36-47.jpg,0.905569196,116,133,326,161,442,294,face_scores/crops/data__luxty_escort__group_055__g055_p2_photo_164@04-05-2026_21-36-47__face_00__score_0.9056.jpg
positive,face_dataset/data/positive/luxty_escort/group_055/face_3.jpg,data/luxty_escort/group_055,data/luxty_escort/group_055/g055_p3_photo_165@04-05-2026_21-36-47.jpg,g055_p3_photo_165@04-05-2026_21-36-47.jpg,0.793861389,228,265,138,111,366,376,face_scores/crops/data__luxty_escort__group_055__g055_p3_photo_165@04-05-2026_21-36-47__face_00__score_0.7939.jpg
positive,face_dataset/data/positive/luxty_escort/group_056/face_1.jpg,data/luxty_escort/group_056,data/luxty_escort/group_056/g056_p1_photo_166@04-05-2026_21-36-47.jpg,g056_p1_photo_166@04-05-2026_21-36-47.jpg,0.889773190,145,175,266,170,411,345,face_scores/crops/data__luxty_escort__group_056__g056_p1_photo_166@04-05-2026_21-36-47__face_00__score_0.8898.jpg
positive,face_dataset/data/positive/luxty_escort/group_056/face_2.jpg,data/luxty_escort/group_056,data/luxty_escort/group_056/g056_p2_photo_167@04-05-2026_21-36-47.jpg,g056_p2_photo_167@04-05-2026_21-36-47.jpg,0.893942237,211,271,346,420,557,691,face_scores/crops/data__luxty_escort__group_056__g056_p2_photo_167@04-05-2026_21-36-47__face_00__score_0.8939.jpg
positive,face_dataset/data/positive/luxty_escort/group_057/face_1.jpg,data/luxty_escort/group_057,data/luxty_escort/group_057/g057_p1_photo_169@04-05-2026_21-36-47.jpg,g057_p1_photo_169@04-05-2026_21-36-47.jpg,0.938966572,226,299,298,180,524,479,face_scores/crops/data__luxty_escort__group_057__g057_p1_photo_169@04-05-2026_21-36-47__face_00__score_0.9390.jpg
positive,face_dataset/data/positive/luxty_escort/group_057/face_2.jpg,data/luxty_escort/group_057,data/luxty_escort/group_057/g057_p2_photo_170@04-05-2026_21-36-47.jpg,g057_p2_photo_170@04-05-2026_21-36-47.jpg,0.930617273,148,231,237,227,385,458,face_scores/crops/data__luxty_escort__group_057__g057_p2_photo_170@04-05-2026_21-36-47__face_00__score_0.9306.jpg
positive,face_dataset/data/positive/luxty_escort/group_057/face_3.jpg,data/luxty_escort/group_057,data/luxty_escort/group_057/g057_p3_photo_171@04-05-2026_21-36-47.jpg,g057_p3_photo_171@04-05-2026_21-36-47.jpg,0.929168761,143,213,367,102,510,315,face_scores/crops/data__luxty_escort__group_057__g057_p3_photo_171@04-05-2026_21-36-47__face_00__score_0.9292.jpg
positive,face_dataset/data/positive/luxty_escort/group_060/face_1.jpg,data/luxty_escort/group_060,data/luxty_escort/group_060/g060_p1_photo_178@04-05-2026_21-36-47.jpg,g060_p1_photo_178@04-05-2026_21-36-47.jpg,0.947746873,161,229,235,253,396,482,face_scores/crops/data__luxty_escort__group_060__g060_p1_photo_178@04-05-2026_21-36-47__face_00__score_0.9477.jpg
positive,face_dataset/data/positive/luxty_escort/group_060/face_2.jpg,data/luxty_escort/group_060,data/luxty_escort/group_060/g060_p2_photo_179@04-05-2026_21-36-47.jpg,g060_p2_photo_179@04-05-2026_21-36-47.jpg,0.939622879,224,298,391,403,615,701,face_scores/crops/data__luxty_escort__group_060__g060_p2_photo_179@04-05-2026_21-36-47__face_00__score_0.9396.jpg
positive,face_dataset/data/positive/luxty_escort/group_060/face_3.jpg,data/luxty_escort/group_060,data/luxty_escort/group_060/g060_p3_photo_180@04-05-2026_21-36-47.jpg,g060_p3_photo_180@04-05-2026_21-36-47.jpg,0.936703801,194,288,339,234,533,522,face_scores/crops/data__luxty_escort__group_060__g060_p3_photo_180@04-05-2026_21-36-47__face_00__score_0.9367.jpg
positive,face_dataset/data/positive/luxty_escort/group_061/face_1.jpg,data/luxty_escort/group_061,data/luxty_escort/group_061/g061_p1_photo_181@04-05-2026_21-36-47.jpg,g061_p1_photo_181@04-05-2026_21-36-47.jpg,0.906104743,157,204,326,249,483,453,face_scores/crops/data__luxty_escort__group_061__g061_p1_photo_181@04-05-2026_21-36-47__face_00__score_0.9061.jpg
positive,face_dataset/data/positive/luxty_escort/group_061/face_2.jpg,data/luxty_escort/group_061,data/luxty_escort/group_061/g061_p2_photo_182@04-05-2026_21-36-47.jpg,g061_p2_photo_182@04-05-2026_21-36-47.jpg,0.935905516,261,367,312,77,573,444,face_scores/crops/data__luxty_escort__group_061__g061_p2_photo_182@04-05-2026_21-36-47__face_00__score_0.9359.jpg
positive,face_dataset/data/positive/luxty_escort/group_061/face_3.jpg,data/luxty_escort/group_061,data/luxty_escort/group_061/g061_p3_photo_183@04-05-2026_21-36-47.jpg,g061_p3_photo_183@04-05-2026_21-36-47.jpg,0.712308407,111,121,395,118,506,239,face_scores/crops/data__luxty_escort__group_061__g061_p3_photo_183@04-05-2026_21-36-47__face_00__score_0.7123.jpg
positive,face_dataset/data/positive/luxty_escort/group_062/face_1.jpg,data/luxty_escort/group_062,data/luxty_escort/group_062/g062_p1_photo_184@04-05-2026_21-36-47.jpg,g062_p1_photo_184@04-05-2026_21-36-47.jpg,0.925812304,184,227,372,259,556,486,face_scores/crops/data__luxty_escort__group_062__g062_p1_photo_184@04-05-2026_21-36-47__face_00__score_0.9258.jpg
positive,face_dataset/data/positive/luxty_escort/group_062/face_2.jpg,data/luxty_escort/group_062,data/luxty_escort/group_062/g062_p2_photo_185@04-05-2026_21-36-47.jpg,g062_p2_photo_185@04-05-2026_21-36-47.jpg,0.905736983,193,244,260,230,453,474,face_scores/crops/data__luxty_escort__group_062__g062_p2_photo_185@04-05-2026_21-36-47__face_00__score_0.9057.jpg
positive,face_dataset/data/positive/luxty_escort/group_062/face_3.jpg,data/luxty_escort/group_062,data/luxty_escort/group_062/g062_p3_photo_186@04-05-2026_21-36-47.jpg,g062_p3_photo_186@04-05-2026_21-36-47.jpg,0.924103379,202,296,299,166,501,462,face_scores/crops/data__luxty_escort__group_062__g062_p3_photo_186@04-05-2026_21-36-47__face_00__score_0.9241.jpg
positive,face_dataset/data/positive/luxty_escort/group_063/face_1.jpg,data/luxty_escort/group_063,data/luxty_escort/group_063/g063_p1_photo_187@04-05-2026_21-36-47.jpg,g063_p1_photo_187@04-05-2026_21-36-47.jpg,0.941204786,295,444,291,341,586,785,face_scores/crops/data__luxty_escort__group_063__g063_p1_photo_187@04-05-2026_21-36-47__face_00__score_0.9412.jpg
positive,face_dataset/data/positive/luxty_escort/group_063/face_2.jpg,data/luxty_escort/group_063,data/luxty_escort/group_063/g063_p2_photo_188@04-05-2026_21-36-47.jpg,g063_p2_photo_188@04-05-2026_21-36-47.jpg,0.920082569,106,174,286,343,392,517,face_scores/crops/data__luxty_escort__group_063__g063_p2_photo_188@04-05-2026_21-36-47__face_00__score_0.9201.jpg
positive,face_dataset/data/positive/luxty_escort/group_063/face_3.jpg,data/luxty_escort/group_063,data/luxty_escort/group_063/g063_p3_photo_189@04-05-2026_21-36-47.jpg,g063_p3_photo_189@04-05-2026_21-36-47.jpg,0.910032451,194,304,318,280,512,584,face_scores/crops/data__luxty_escort__group_063__g063_p3_photo_189@04-05-2026_21-36-47__face_00__score_0.9100.jpg
positive,face_dataset/data/positive/luxty_escort/group_066/face_1.jpg,data/luxty_escort/group_066,data/luxty_escort/group_066/g066_p1_photo_196@04-05-2026_21-36-47.jpg,g066_p1_photo_196@04-05-2026_21-36-47.jpg,0.864737570,116,174,289,132,405,306,face_scores/crops/data__luxty_escort__group_066__g066_p1_photo_196@04-05-2026_21-36-47__face_00__score_0.8647.jpg
positive,face_dataset/data/positive/luxty_escort/group_066/face_2.jpg,data/luxty_escort/group_066,data/luxty_escort/group_066/g066_p2_photo_197@04-05-2026_21-36-47.jpg,g066_p2_photo_197@04-05-2026_21-36-47.jpg,0.926093161,134,180,244,290,378,470,face_scores/crops/data__luxty_escort__group_066__g066_p2_photo_197@04-05-2026_21-36-47__face_00__score_0.9261.jpg
positive,face_dataset/data/positive/luxty_escort/group_067/face_1.jpg,data/luxty_escort/group_067,data/luxty_escort/group_067/g067_p1_photo_199@04-05-2026_21-38-31.jpg,g067_p1_photo_199@04-05-2026_21-38-31.jpg,0.902923346,139,166,309,302,448,468,face_scores/crops/data__luxty_escort__group_067__g067_p1_photo_199@04-05-2026_21-38-31__face_00__score_0.9029.jpg
positive,face_dataset/data/positive/luxty_escort/group_067/face_2.jpg,data/luxty_escort/group_067,data/luxty_escort/group_067/g067_p2_photo_200@04-05-2026_21-38-31.jpg,g067_p2_photo_200@04-05-2026_21-38-31.jpg,0.773249567,91,140,331,173,422,313,face_scores/crops/data__luxty_escort__group_067__g067_p2_photo_200@04-05-2026_21-38-31__face_00__score_0.7732.jpg
positive,face_dataset/data/positive/luxty_escort/group_069/face_1.jpg,data/luxty_escort/group_069,data/luxty_escort/group_069/g069_p1_photo_205@04-05-2026_21-38-31.jpg,g069_p1_photo_205@04-05-2026_21-38-31.jpg,0.901094377,160,230,292,128,452,358,face_scores/crops/data__luxty_escort__group_069__g069_p1_photo_205@04-05-2026_21-38-31__face_00__score_0.9011.jpg
positive,face_dataset/data/positive/luxty_escort/group_069/face_2.jpg,data/luxty_escort/group_069,data/luxty_escort/group_069/g069_p2_photo_206@04-05-2026_21-38-31.jpg,g069_p2_photo_206@04-05-2026_21-38-31.jpg,0.890844882,92,117,270,235,362,352,face_scores/crops/data__luxty_escort__group_069__g069_p2_photo_206@04-05-2026_21-38-31__face_00__score_0.8908.jpg
positive,face_dataset/data/positive/luxty_escort/group_069/face_3.jpg,data/luxty_escort/group_069,data/luxty_escort/group_069/g069_p3_photo_207@04-05-2026_21-38-31.jpg,g069_p3_photo_207@04-05-2026_21-38-31.jpg,0.907169938,137,176,294,168,431,344,face_scores/crops/data__luxty_escort__group_069__g069_p3_photo_207@04-05-2026_21-38-31__face_00__score_0.9072.jpg
positive,face_dataset/data/positive/luxty_escort/group_070/face_1.jpg,data/luxty_escort/group_070,data/luxty_escort/group_070/g070_p1_photo_208@04-05-2026_21-38-31.jpg,g070_p1_photo_208@04-05-2026_21-38-31.jpg,0.939903021,105,148,172,516,277,664,face_scores/crops/data__luxty_escort__group_070__g070_p1_photo_208@04-05-2026_21-38-31__face_00__score_0.9399.jpg
positive,face_dataset/data/positive/luxty_escort/group_070/face_2.jpg,data/luxty_escort/group_070,data/luxty_escort/group_070/g070_p2_photo_209@04-05-2026_21-38-31.jpg,g070_p2_photo_209@04-05-2026_21-38-31.jpg,0.869315147,152,197,444,377,596,574,face_scores/crops/data__luxty_escort__group_070__g070_p2_photo_209@04-05-2026_21-38-31__face_00__score_0.8693.jpg
positive,face_dataset/data/positive/luxty_escort/group_071/face_1.jpg,data/luxty_escort/group_071,data/luxty_escort/group_071/g071_p1_photo_211@04-05-2026_21-38-31.jpg,g071_p1_photo_211@04-05-2026_21-38-31.jpg,0.907897174,159,228,280,214,439,442,face_scores/crops/data__luxty_escort__group_071__g071_p1_photo_211@04-05-2026_21-38-31__face_00__score_0.9079.jpg
positive,face_dataset/data/positive/luxty_escort/group_071/face_2.jpg,data/luxty_escort/group_071,data/luxty_escort/group_071/g071_p2_photo_212@04-05-2026_21-38-31.jpg,g071_p2_photo_212@04-05-2026_21-38-31.jpg,0.891619802,479,738,198,0,677,738,face_scores/crops/data__luxty_escort__group_071__g071_p2_photo_212@04-05-2026_21-38-31__face_00__score_0.8916.jpg
positive,face_dataset/data/positive/luxty_escort/group_071/face_3.jpg,data/luxty_escort/group_071,data/luxty_escort/group_071/g071_p3_photo_213@04-05-2026_21-38-31.jpg,g071_p3_photo_213@04-05-2026_21-38-31.jpg,0.929313242,185,286,279,54,464,340,face_scores/crops/data__luxty_escort__group_071__g071_p3_photo_213@04-05-2026_21-38-31__face_00__score_0.9293.jpg
positive,face_dataset/data/positive/luxty_escort/group_072/face_1.jpg,data/luxty_escort/group_072,data/luxty_escort/group_072/g072_p1_photo_214@04-05-2026_21-38-31.jpg,g072_p1_photo_214@04-05-2026_21-38-31.jpg,0.922989368,130,209,287,249,417,458,face_scores/crops/data__luxty_escort__group_072__g072_p1_photo_214@04-05-2026_21-38-31__face_00__score_0.9230.jpg
positive,face_dataset/data/positive/luxty_escort/group_072/face_2.jpg,data/luxty_escort/group_072,data/luxty_escort/group_072/g072_p2_photo_215@04-05-2026_21-38-31.jpg,g072_p2_photo_215@04-05-2026_21-38-31.jpg,0.932841957,187,307,402,183,589,490,face_scores/crops/data__luxty_escort__group_072__g072_p2_photo_215@04-05-2026_21-38-31__face_00__score_0.9328.jpg
positive,face_dataset/data/positive/luxty_escort/group_072/face_3.jpg,data/luxty_escort/group_072,data/luxty_escort/group_072/g072_p3_photo_216@04-05-2026_21-38-31.jpg,g072_p3_photo_216@04-05-2026_21-38-31.jpg,0.918967009,216,327,363,132,579,459,face_scores/crops/data__luxty_escort__group_072__g072_p3_photo_216@04-05-2026_21-38-31__face_00__score_0.9190.jpg
positive,face_dataset/data/positive/luxty_escort/group_073/face_1.jpg,data/luxty_escort/group_073,data/luxty_escort/group_073/g073_p2_photo_218@04-05-2026_21-38-31.jpg,g073_p2_photo_218@04-05-2026_21-38-31.jpg,0.817204952,205,192,110,636,315,828,face_scores/crops/data__luxty_escort__group_073__g073_p2_photo_218@04-05-2026_21-38-31__face_00__score_0.8172.jpg
positive,face_dataset/data/positive/luxty_escort/group_073/face_2.jpg,data/luxty_escort/group_073,data/luxty_escort/group_073/g073_p3_photo_219@04-05-2026_21-38-31.jpg,g073_p3_photo_219@04-05-2026_21-38-31.jpg,0.846769035,127,173,533,421,660,594,face_scores/crops/data__luxty_escort__group_073__g073_p3_photo_219@04-05-2026_21-38-31__face_00__score_0.8468.jpg
positive,face_dataset/data/positive/luxty_escort/group_074/face_1.jpg,data/luxty_escort/group_074,data/luxty_escort/group_074/g074_p1_photo_220@04-05-2026_21-38-31.jpg,g074_p1_photo_220@04-05-2026_21-38-31.jpg,0.908465385,149,174,380,365,529,539,face_scores/crops/data__luxty_escort__group_074__g074_p1_photo_220@04-05-2026_21-38-31__face_00__score_0.9085.jpg
positive,face_dataset/data/positive/luxty_escort/group_074/face_2.jpg,data/luxty_escort/group_074,data/luxty_escort/group_074/g074_p2_photo_221@04-05-2026_21-38-31.jpg,g074_p2_photo_221@04-05-2026_21-38-31.jpg,0.933022380,169,264,194,140,363,404,face_scores/crops/data__luxty_escort__group_074__g074_p2_photo_221@04-05-2026_21-38-31__face_00__score_0.9330.jpg
positive,face_dataset/data/positive/luxty_escort/group_074/face_3.jpg,data/luxty_escort/group_074,data/luxty_escort/group_074/g074_p3_photo_222@04-05-2026_21-38-31.jpg,g074_p3_photo_222@04-05-2026_21-38-31.jpg,0.916151822,132,180,231,390,363,570,face_scores/crops/data__luxty_escort__group_074__g074_p3_photo_222@04-05-2026_21-38-31__face_00__score_0.9162.jpg
positive,face_dataset/data/positive/luxty_escort/group_076/face_1.jpg,data/luxty_escort/group_076,data/luxty_escort/group_076/g076_p1_photo_226@04-05-2026_21-38-31.jpg,g076_p1_photo_226@04-05-2026_21-38-31.jpg,0.936392188,157,207,314,93,471,300,face_scores/crops/data__luxty_escort__group_076__g076_p1_photo_226@04-05-2026_21-38-31__face_00__score_0.9364.jpg
positive,face_dataset/data/positive/luxty_escort/group_076/face_2.jpg,data/luxty_escort/group_076,data/luxty_escort/group_076/g076_p2_photo_227@04-05-2026_21-38-31.jpg,g076_p2_photo_227@04-05-2026_21-38-31.jpg,0.923143208,191,250,250,42,441,292,face_scores/crops/data__luxty_escort__group_076__g076_p2_photo_227@04-05-2026_21-38-31__face_00__score_0.9231.jpg
positive,face_dataset/data/positive/luxty_escort/group_076/face_3.jpg,data/luxty_escort/group_076,data/luxty_escort/group_076/g076_p3_photo_228@04-05-2026_21-38-31.jpg,g076_p3_photo_228@04-05-2026_21-38-31.jpg,0.882479787,116,142,242,138,358,280,face_scores/crops/data__luxty_escort__group_076__g076_p3_photo_228@04-05-2026_21-38-31__face_00__score_0.8825.jpg
positive,face_dataset/data/positive/luxty_escort/group_077/face_1.jpg,data/luxty_escort/group_077,data/luxty_escort/group_077/g077_p1_photo_229@04-05-2026_21-38-31.jpg,g077_p1_photo_229@04-05-2026_21-38-31.jpg,0.920264423,533,704,325,173,858,877,face_scores/crops/data__luxty_escort__group_077__g077_p1_photo_229@04-05-2026_21-38-31__face_00__score_0.9203.jpg
positive,face_dataset/data/positive/luxty_escort/group_077/face_2.jpg,data/luxty_escort/group_077,data/luxty_escort/group_077/g077_p2_photo_230@04-05-2026_21-38-31.jpg,g077_p2_photo_230@04-05-2026_21-38-31.jpg,0.939081311,175,236,342,188,517,424,face_scores/crops/data__luxty_escort__group_077__g077_p2_photo_230@04-05-2026_21-38-31__face_00__score_0.9391.jpg
positive,face_dataset/data/positive/luxty_escort/group_077/face_3.jpg,data/luxty_escort/group_077,data/luxty_escort/group_077/g077_p3_photo_231@04-05-2026_21-38-31.jpg,g077_p3_photo_231@04-05-2026_21-38-31.jpg,0.896644711,118,172,242,215,360,387,face_scores/crops/data__luxty_escort__group_077__g077_p3_photo_231@04-05-2026_21-38-31__face_00__score_0.8966.jpg
positive,face_dataset/data/positive/luxty_escort/group_078/face_1.jpg,data/luxty_escort/group_078,data/luxty_escort/group_078/g078_p1_photo_232@04-05-2026_21-38-31.jpg,g078_p1_photo_232@04-05-2026_21-38-31.jpg,0.821192503,167,262,361,132,528,394,face_scores/crops/data__luxty_escort__group_078__g078_p1_photo_232@04-05-2026_21-38-31__face_00__score_0.8212.jpg
positive,face_dataset/data/positive/luxty_escort/group_078/face_2.jpg,data/luxty_escort/group_078,data/luxty_escort/group_078/g078_p2_photo_233@04-05-2026_21-38-31.jpg,g078_p2_photo_233@04-05-2026_21-38-31.jpg,0.939921379,224,293,384,217,608,510,face_scores/crops/data__luxty_escort__group_078__g078_p2_photo_233@04-05-2026_21-38-31__face_00__score_0.9399.jpg
positive,face_dataset/data/positive/luxty_escort/group_078/face_3.jpg,data/luxty_escort/group_078,data/luxty_escort/group_078/g078_p3_photo_234@04-05-2026_21-38-31.jpg,g078_p3_photo_234@04-05-2026_21-38-31.jpg,0.922932029,216,315,315,180,531,495,face_scores/crops/data__luxty_escort__group_078__g078_p3_photo_234@04-05-2026_21-38-31__face_00__score_0.9229.jpg
positive,face_dataset/data/positive/luxty_escort/group_079/face_1.jpg,data/luxty_escort/group_079,data/luxty_escort/group_079/g079_p1_photo_235@04-05-2026_21-38-31.jpg,g079_p1_photo_235@04-05-2026_21-38-31.jpg,0.939176977,200,264,317,420,517,684,face_scores/crops/data__luxty_escort__group_079__g079_p1_photo_235@04-05-2026_21-38-31__face_00__score_0.9392.jpg
positive,face_dataset/data/positive/luxty_escort/group_079/face_2.jpg,data/luxty_escort/group_079,data/luxty_escort/group_079/g079_p2_photo_236@04-05-2026_21-38-31.jpg,g079_p2_photo_236@04-05-2026_21-38-31.jpg,0.930188656,157,207,168,217,325,424,face_scores/crops/data__luxty_escort__group_079__g079_p2_photo_236@04-05-2026_21-38-31__face_00__score_0.9302.jpg
positive,face_dataset/data/positive/luxty_escort/group_079/face_3.jpg,data/luxty_escort/group_079,data/luxty_escort/group_079/g079_p3_photo_237@04-05-2026_21-38-31.jpg,g079_p3_photo_237@04-05-2026_21-38-31.jpg,0.923220575,75,96,243,387,318,483,face_scores/crops/data__luxty_escort__group_079__g079_p3_photo_237@04-05-2026_21-38-31__face_00__score_0.9232.jpg
positive,face_dataset/data/positive/luxty_escort/group_080/face_1.jpg,data/luxty_escort/group_080,data/luxty_escort/group_080/g080_p1_photo_238@04-05-2026_21-38-31.jpg,g080_p1_photo_238@04-05-2026_21-38-31.jpg,0.942530811,186,258,173,122,359,380,face_scores/crops/data__luxty_escort__group_080__g080_p1_photo_238@04-05-2026_21-38-31__face_00__score_0.9425.jpg
positive,face_dataset/data/positive/luxty_escort/group_080/face_2.jpg,data/luxty_escort/group_080,data/luxty_escort/group_080/g080_p2_photo_239@04-05-2026_21-38-31.jpg,g080_p2_photo_239@04-05-2026_21-38-31.jpg,0.919925451,215,296,300,317,515,613,face_scores/crops/data__luxty_escort__group_080__g080_p2_photo_239@04-05-2026_21-38-31__face_00__score_0.9199.jpg
positive,face_dataset/data/positive/luxty_escort/group_080/face_3.jpg,data/luxty_escort/group_080,data/luxty_escort/group_080/g080_p3_photo_240@04-05-2026_21-38-32.jpg,g080_p3_photo_240@04-05-2026_21-38-32.jpg,0.897138476,137,253,319,331,456,584,face_scores/crops/data__luxty_escort__group_080__g080_p3_photo_240@04-05-2026_21-38-32__face_00__score_0.8971.jpg
positive,face_dataset/data/positive/luxty_escort/group_081/face_1.jpg,data/luxty_escort/group_081,data/luxty_escort/group_081/g081_p1_photo_241@04-05-2026_21-38-32.jpg,g081_p1_photo_241@04-05-2026_21-38-32.jpg,0.921876669,274,415,188,165,462,580,face_scores/crops/data__luxty_escort__group_081__g081_p1_photo_241@04-05-2026_21-38-32__face_00__score_0.9219.jpg
positive,face_dataset/data/positive/luxty_escort/group_081/face_2.jpg,data/luxty_escort/group_081,data/luxty_escort/group_081/g081_p2_photo_242@04-05-2026_21-38-32.jpg,g081_p2_photo_242@04-05-2026_21-38-32.jpg,0.896217644,340,482,289,160,629,642,face_scores/crops/data__luxty_escort__group_081__g081_p2_photo_242@04-05-2026_21-38-32__face_00__score_0.8962.jpg
positive,face_dataset/data/positive/luxty_escort/group_081/face_3.jpg,data/luxty_escort/group_081,data/luxty_escort/group_081/g081_p3_photo_243@04-05-2026_21-38-32.jpg,g081_p3_photo_243@04-05-2026_21-38-32.jpg,0.864895940,143,229,227,201,370,430,face_scores/crops/data__luxty_escort__group_081__g081_p3_photo_243@04-05-2026_21-38-32__face_00__score_0.8649.jpg
